STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
28625	interact	1325	1
28625	interact	1326	2
28626	interact	1327	1
28626	hunter	1325	2
28626	collect	1325	3
28628	hunter	1326	1
28628	interact	1329	2
28628	story	1325	3
28629	hunter	1327	1
28629	interact	1330	2
28630	hunter	1328	1
28630	interact	1331	2
28637	interact	1332	1
28638	useitem	1325	1
28638	interact	1333	2
28638	interact	1334	3
28638	hunter	1329	4
28639	story	1326	1
28641	interact	1335	1
28641	interact	1336	2
28649	interact	1337	1
28651	interact	1338	1
28651	collect	1326	2
28652	interact	1339	1
28653	hunter	1330	1
28653	interact	1340	2
28653	convoy	1325	3
28655	useitem	1326	1
28661	story	1327	1
28664	hunter	1331	1
28665	story	1328	1
28666	hunter	1332	1
28654	interact	1341	1
