STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
17801	hunter	51000	1
17802	hunter	51001	1
17803	hunter	51002	1
17804	interact	51003	1
17805	collect	51004	1
17806	hunter	51005	1
17807	collect	51006	1
17808	hunter	51007	1
17823	useitem	51000	1
17824	interact	51016	1
17825	interact	51017	1
17826	interact	51018	1
17827	interact	51019	1
17828	interact	51020	1
17829	interact	51021	1
17830	convoy	51000	1
17831	hunter	51020	1
17832	hunter	51021	1
17833	hunter	51022	1
17834	hunter	51023	1
17835	hunter	51024	1
17836	hunter	51025	1
17837	hunter	51026	1
17838	hunter	51027	1
17839	hunter	51028	1
17840	hunter	51029	1
17841	interact	51022	1
17841	hunter	51030	2
17842	hunter	51031	1
17843	hunter	51032	1
17844	hunter	51033	1
17845	hunter	51034	1
17846	hunter	51035	1
17847	hunter	51036	1
17848	hunter	51037	1
17849	hunter	51038	1
17850	hunter	51039	1
17851	hunter	51040	1
17852	hunter	51041	1
17853	hunter	51042	1
17855	hunter	51044	1
17854	hunter	51043	1
17854	interact	51023	2
17856	useitem	51001	
17857	hunter	51045	1
17858	interact	51024	1
17859	interact	51025	1
17860	interact	51026	1
17861	interact	51027	1
17863	interact	51030	1
17863	interact	51031	2
17864	interact	51032	1
17864	interact	51033	2
17865	story	51010	1
17865	hunter	51046	2
17866	interact	51034	1
17868	interact	51040	1
17869	interact	51041	1
17870	interact	51047	1
17871	hunter	51047	1
17872	interact	51048	1
17873	interact	51049	1
17874	interact	51050	1
17874	interact	51051	2
17875	interact	51052	1
17887	special	531	1
17862	interact	51029	2
17890	collect	51009	1
17890	collect	51010	1
17890	collect	51011	1
17890	collect	51012	1
17881	collect	51013	1
17881	collect	51014	1
17881	collect	51015	1
17881	collect	51016	1
17883	hunter	51051	1
17886	interact	51057	1
17888	hunter	51053	1
17893	hunter	51055	1
17867	interact	51035	1
17867	interact	51036	2
17867	interact	51037	3
17889	collect	51024	1
17889	collect	51025	1
17889	collect	51026	1
17889	collect	51027	1
17877	interact	51054	1
17877	hunter	51057	2
17878	collect	51030	1
17879	hunter	51056	1
17879	interact	51060	2
17880	interact	51058	1
17880	interact	51062	2
17897	hunter	51059	1
17884	interact	51056	1
17884	interact	51063	2
17885	hunter	51052	1
17896	special	201	1
17896	interact	51061	2
17896	special	577	3
17894	collect	51020	1
17894	collect	51031	1
17895	collect	51021	1
17895	collect	51032	1
17882	collect	51033	1
17882	collect	51022	1
17882	collect	51023	1
17882	collect	51034	1
17891	hunter	51049	2
17891	interact	51064	1
17876	collect	51035	2
17876	interact	51065	1
