STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
80800	hunter	33840	1
80801	collect	33840	1
80801	interact	33840	2
80801	convoy	33840	3
80803	hunter	33841	1
80805	interact	33844	1
80805	useitem	33841	2
80807	hunter	33843	1
80808	collect	33843	1
80809	hunter	33844	1
80809	interact	33845	2
80810	hunter	33845	1
80811	interact	33846	1
80811	hunter	33846	2
80811	interact	33847	3
80812	collect	33844	1
80813	interact	33848	1
80813	useitem	33842	2
80814	hunter	33847	1
80814	interact	33849	2
80814	collect	33845	3
80816	interact	33852	1
80816	hunter	33848	2
80816	interact	33853	3
80817	hunter	33849	1
80817	collect	33846	2
80818	question	33840	1
80818	question	33841	2
80819	collect	33847	1
80820	collect	33848	1
80821	convoy	33843	1
80822	hunter	33850	1
80822	interact	33854	2
80822	collect	33849	3
80806	story	33841	1
80806	hunter	33842	2
80806	collect	33842	2
80802	collect	33841	1
80802	story	33840	2
80802	hunter	33851	3
80804	hunter	33852	1
80804	interact	33842	2
80804	hunter	33853	3
80804	interact	33843	4
80815	interact	33850	1
80815	useitem	33843	2
80815	interact	33851	3
