STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82900	hunter	43650	1
82900	question	43650	2
82901	interact	43650	1
82901	collect	43650	2
82901	interact	43651	3
82902	interact	43652	1
82902	convoy	43650	2
82903	story	43650	1
82903	interact	43653	2
82903	hunter	43651	3
82904	collect	43651	1
82905	hunter	43652	1
82905	interact	43654	2
82906	hunter	43653	1
82906	interact	43655	2
82906	hunter	43654	3
82907	hunter	43655	1
82907	interact	43656	2
82907	hunter	43656	3
82908	interact	43657	1
82908	hunter	43657	2
82908	interact	43658	3
82908	hunter	43658	4
82909	interact	43659	1
82909	hunter	43659	2
82909	interact	43660	3
82909	story	43651	4
82910	interact	43661	1
82910	hunter	43660	2
82911	collect	43652	1
82912	collect	43653	1
82913	collect	43654	1
82914	interact	43662	1
82914	interact	43663	2
82915	interact	43664	1
82915	collect	43655	2
82916	collect	43656	1
82917	collect	43657	1
82918	collect	43658	1
82919	collect	43659	1
82920	useitem	43650	1
82921	useitem	43651	1
82922	useitem	43652	1
82923	story	43652	1
82923	interact	43665	2
82923	interact	43667	2
82923	interact	43666	3
