STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
84101	interact	48840	1
84101	interact	48841	2
84101	interact	48842	2
84103	collect	48843	1
84104	collect	48844	1
84105	interact	48845	1
84105	collect	48846	2
84106	interact	48847	1
84106	collect	48848	2
84107	interact	48849	1
84107	collect	48850	2
84108	interact	48851	1
84108	collect	48852	2
84108	collect	48853	2
84109	interact	48854	1
84109	collect	48855	2
84109	collect	48856	2
84110	hunter	48857	1
84111	hunter	48858	1
84112	hunter	48859	1
84113	hunter	48860	1
84113	collect	48861	2
84114	hunter	48862	1
84114	collect	48863	2
84115	interact	48864	1
84115	hunter	48865	2
84116	interact	48866	1
84116	hunter	48867	2
84116	collect	48868	2
84117	interact	48869	1
84117	hunter	48870	2
84117	collect	48871	2
84118	interact	48872	1
84118	interact	48873	1
84118	hunter	48874	2
84119	interact	48875	1
84119	hunter	48876	2
84119	hunter	48877	2
84120	interact	48878	1
84120	hunter	48879	2
84121	story	48880	1
84122	interact	48881	1
84122	story	48882	2
84123	interact	48883	1
84123	useitem	48884	2
84124	interact	48885	1
84124	useitem	48886	2
84125	interact	48887	1
84125	useitem	48888	2
