STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86451	hunter	41858	1
86451	interact	41859	2
86451	collect	41858	3
86452	hunter	41859	1
86452	interact	41860	2
86452	collect	41859	3
86453	hunter	41860	1
86453	interact	41861	2
86453	interact	41862	3
86453	interact	41864	4
86454	interact	41865	1
86454	hunter	41861	2
86454	interact	41866	3
86455	interact	41867	1
86455	hunter	41862	2
86455	interact	41868	3
86455	collect	41860	4
86456	hunter	41863	1
86456	interact	41869	2
86456	collect	41861	3
86457	hunter	41864	1
86457	interact	41870	2
86457	interact	41871	3
86457	collect	41862	4
86458	hunter	41865	1
86458	interact	41872	2
86458	collect	41863	3
86459	hunter	41866	1
86459	interact	41873	2
86459	collect	41864	3
86460	hunter	41867	1
86460	interact	41874	2
86460	collect	41865	3
86461	hunter	41868	1
86461	interact	41875	2
86461	interact	41876	3
86462	interact	41877	1
86462	interact	41878	2
86462	collect	41866	3
86463	hunter	41869	1
86463	interact	41879	2
86463	interact	41880	3
86463	collect	41867	4
86464	interact	41881	1
86464	hunter	41870	2
86464	interact	41882	3
86464	collect	41868	4
86465	interact	41883	1
86465	hunter	41871	2
86465	interact	41884	3
86450	interact	41857	1
86450	hunter	41857	2
