STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83050	collect	43800	1
83050	collect	43801	2
83050	collect	43802	3
83050	interact	43800	4
83051	hunter	43800	1
83051	hunter	43801	2
83051	hunter	43802	3
83053	useitem	43801	1
83053	useitem	43802	1
83053	useitem	43803	1
83054	collect	43803	1
83054	interact	43802	2
83054	hunter	43804	3
83055	collect	43804	1
83055	interact	43803	2
83055	collect	43805	3
83058	hunter	43806	1
83058	interact	43807	2
83058	hunter	43807	3
83058	interact	43808	4
83059	interact	43809	1
83059	collect	43806	2
83059	interact	43810	3
83061	interact	43812	1
83061	interact	43813	2
83061	story	43801	3
83060	hunter	43808	1
83060	interact	43811	2
83060	hunter	43809	3
83062	interact	43814	1
83062	interact	43815	3
83062	hunter	43810	2
83062	collect	43807	4
83064	interact	43816	1
83064	collect	43808	2
83065	interact	43817	1
83065	useitem	43804	2
83052	useitem	43800	1
83052	interact	43801	2
83052	hunter	43803	3
83056	interact	43804	1
83056	hunter	43805	2
83056	story	43800	3
83057	interact	43805	1
83057	interact	43806	2
