STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81362	hunter	36704	1
81363	hunter	36705	1
81364	hunter	36706	1
81364	collect	36706	1
81365	hunter	36707	1
81365	hunter	36708	1
81366	hunter	36709	1
81366	hunter	36710	1
81367	hunter	36711	1
81367	hunter	36712	1
81367	collect	36707	1
81368	collect	36708	1
81370	collect	36710	1
81370	collect	36711	1
81350	interact	36716	1
81352	interact	36702	1
81352	collect	36700	2
81353	interact	36703	1
81353	collect	36701	2
81355	interact	36705	1
81355	useitem	36700	2
81356	interact	36706	1
81356	useitem	36701	2
81357	interact	36707	1
81357	hunter	36700	2
81357	collect	36703	3
81358	interact	36708	1
81358	interact	36709	2
81358	hunter	36701	3
81359	interact	36710	1
81359	interact	36711	2
81359	collect	36704	3
81361	interact	36715	1
81361	hunter	36702	2
81361	hunter	36703	2
81361	collect	36705	3
81369	collect	36709	1
81369	useitem	36702	1
81371	story	36700	1
81371	hunter	36713	1
81371	hunter	36715	1
81372	story	36701	1
81354	interact	36704	1
81360	interact	36713	1
