STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22483	story	3251	1
22485	story	3252	1
22486	hunter	3251	1
22487	interact	3252	1
22488	collect	3251	1
22489	useitem	3251	1
22490	collect	3252	1
22491	story	3253	1
22493	useitem	3252	1
22495	story	3254	1
22496	hunter	3252	1
22496	interact	3253	2
22496	hunter	3253	3
22496	collect	3253	4
22500	useitem	3253	1
22501	hunter	3254	1
22503	hunter	3255	1
22503	interact	3254	2
22505	interact	3255	1
22507	interact	3256	1
22507	hunter	3256	2
22507	interact	3257	3
22510	hunter	3257	1
22510	interact	3258	2
22513	story	3255	1
22514	interact	3259	1
22514	collect	3254	2
22517	story	3256	1
22518	interact	3260	1
22520	hunter	3258	1
22520	interact	3261	2
22522	story	3257	1
22523	hunter	3259	1
22525	interact	3262	1
22525	interact	3263	2
22525	collect	3255	3
22481	interact	3251	1
