STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
34291	story	17152	1
34291	interact	17152	2
34293	useitem	17152	1
34293	interact	17155	2
34294	hunter	17152	1
34295	hunter	17153	1
34295	interact	17156	2
34295	hunter	17154	3
34295	story	17153	4
34297	interact	17157	1
34298	story	17154	1
34299	interact	17158	1
34299	hunter	17155	2
34299	hunter	17156	3
34302	story	17155	1
34302	hunter	17157	2
34302	interact	17161	3
34303	story	17156	1
34303	collect	17153	2
34304	interact	17162	1
34304	collect	17154	2
34305	useitem	17153	1
34305	interact	17163	2
34307	convoy	17153	1
34307	interact	17165	2
34307	hunter	17159	3
34307	interact	17166	4
34308	interact	17167	1
34308	hunter	17160	2
34309	collect	17155	1
34310	story	17157	1
34310	interact	17168	2
34310	useitem	17154	3
34311	interact	17169	1
34311	hunter	17161	2
34311	interact	17170	3
34312	useitem	17155	1
34312	story	17158	2
34312	convoy	17154	3
34312	hunter	17162	4
34292	interact	17153	1
34292	collect	17152	3
34306	interact	17164	2
34306	hunter	17158	1
34301	interact	17159	1
34301	interact	17160	2
34301	convoy	17152	3
34314	useitem	17156	1
34314	useitem	17157	1
34314	interact	17174	2
34319	interact	17175	1
34319	interact	17176	2
34320	hunter	17163	1
34320	hunter	17164	2
34320	hunter	17165	3
34320	interact	17177	4
34321	interact	17178	1
34321	hunter	17166	2
34321	collect	17158	3
34322	interact	17179	1
34322	story	17159	2
34322	hunter	17167	3
34322	collect	17159	4
34324	interact	17180	1
34324	hunter	17168	2
34324	interact	17181	3
34325	interact	17182	1
34325	interact	17183	2
34326	interact	17184	1
34326	interact	17185	2
34326	interact	17186	3
34329	interact	17190	1
34329	interact	17191	2
34315	interact	17192	1
34315	collect	17160	2
34315	interact	17193	3
34317	interact	17194	1
34331	hunter	17173	1
34331	interact	17196	2
34331	interact	17197	3
34333	interact	17198	1
34327	interact	17187	1
34327	interact	17188	2
34327	useitem	17158	3
34327	interact	17189	4
34316	story	17160	1
34330	interact	17195	1
34330	hunter	17171	2
34330	hunter	17172	4
34330	interact	17200	3
34313	interact	17171	1
34313	interact	17173	2
34313	collect	17156	3
34313	collect	17157	4
34332	interact	17154	1
34332	hunter	17174	2
34332	interact	17199	3
34332	useitem	17159	4
