STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26006	interact	13003	1
26007	interact	13004	1
26008	hunter	13002	1
26012	hunter	13003	1
26012	story	13002	2
26014	story	13003	1
26016	hunter	13005	1
26016	interact	13008	2
26016	hunter	13006	3
26016	interact	13009	4
26018	convoy	13002	1
26019	story	13004	1
26020	hunter	13008	1
26026	hunter	13012	1
26026	interact	13015	2
26005	useitem	13001	1
26005	story	13001	2
26048	interact	13016	1
26004	hunter	13001	2
26004	interact	13017	1
26010	interact	13005	1
26010	interact	13006	4
26010	interact	13018	2
26010	interact	13019	3
26015	interact	13007	1
26015	interact	13020	3
26015	hunter	13004	2
26017	convoy	13001	1
26017	interact	13010	3
26017	hunter	13007	4
26001	interact	13001	1
26001	interact	13002	2
26001	collect	13001	3
26002	useitem	13003	1
26009	collect	13002	1
26009	interact	13021	2
26022	interact	13012	1
26022	interact	13022	2
26021	interact	13011	1
26021	convoy	13003	2
26023	story	13005	1
26023	hunter	13013	2
26024	convoy	13004	1
26025	interact	13014	1
26013	interact	13023	1
