STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83900	interact	48600	1
83901	interact	48601	1
83902	interact	48602	1
83902	collect	48600	2
83903	interact	48603	1
83905	interact	48605	1
83905	interact	48606	2
83905	useitem	48601	3
83906	interact	48607	1
83906	collect	48602	2
83907	collect	48603	1
83907	interact	48608	2
83907	hunter	48600	3
83908	interact	48609	1
83908	interact	48610	2
83908	hunter	48601	3
83909	interact	48611	1
83909	interact	48612	2
83909	collect	48604	3
83910	interact	48613	1
83910	interact	48614	2
83910	interact	48615	3
83911	interact	48616	1
83911	hunter	48602	2
83911	hunter	48603	3
83911	collect	48605	4
83912	hunter	48604	1
83913	hunter	48605	1
83913	hunter	48606	2
83914	collect	48606	1
83915	hunter	48607	1
83915	hunter	48608	2
83916	hunter	48609	1
83916	hunter	48610	2
83917	hunter	48611	1
83917	hunter	48612	2
83917	collect	48607	3
83918	collect	48608	1
83920	collect	48609	1
83920	collect	48610	2
83922	story	48601	1
83922	useitem	48603	2
83923	hunter	48614	1
83924	hunter	48616	1
83925	hunter	48617	1
83904	collect	48601	1
83904	interact	48604	2
83921	story	48600	1
83921	hunter	48613	2
