STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
61001	story	61001	1
61001	interact	61001	2
61026	interact	61021	2
61026	interact	61030	1
61012	interact	61017	1
61012	interact	61018	2
61012	convoy	61002	3
61011	interact	61013	1
61011	interact	61014	2
61011	interact	61015	3
61011	interact	61016	4
61010	story	61009	1
61010	interact	61012	2
61010	convoy	61001	3
61002	interact	61009	1
61002	interact	61010	2
61002	hunter	61001	3
61009	hunter	61004	1
61003	interact	61011	1
61003	interact	61046	2
61003	interact	61047	3
61037	interact	61034	2
61037	interact	61035	3
61037	interact	61036	4
61037	interact	61048	1
61036	interact	61045	1
61036	useitem	61001	3
61036	interact	61033	4
61036	convoy	61003	5
61036	collect	61001	2
61051	convoy	61004	1
61035	story	61018	1
61035	interact	61032	2
61027	interact	61022	1
61027	story	61010	2
61027	interact	61031	3
61039	interact	61042	2
61039	interact	61041	1
61039	interact	61043	3
61039	interact	61044	4
61039	story	61019	5
61038	interact	61037	1
61038	interact	61038	2
61038	interact	61039	3
61038	interact	61040	4
61019	interact	61060	1
61016	interact	61063	1
61016	interact	61064	2
61017	interact	61065	1
61015	interact	61062	1
61018	special	1123	1
61014	interact	61066	1
61101	story	61020	1
61101	question	61101Question	2
61101	question	61101Question1	3
61101	question	61101Question2	4
61102	interact	61067	1
61102	hunter	61006	2
61102	hunter	61007	3
61102	story	61021	4
61103	interact	61068	1
61103	hunter	61008	2
61103	interact	61069	3
61104	story	61022	1
61104	interact	61070	2
61104	story	61023	3
61125	interact	61071	1
61125	question	61001	2
61125	question	61002	3
61125	hunter	61009	4
61125	hunter	61010	5
61125	hunter	61011	6
61126	interact	61072	1
61126	interact	61073	2
61126	hunter	61012	3
61127	interact	61074	1
71009	interact	71017	1
71008	interact	71016	1
71008	collect	71001	2
71008	collect	71002	2
71008	collect	71003	2
71012	interact	71020	1
71012	interact	71021	2
71012	hunter	71015	3
71011	interact	71018	1
71011	question	71005	2
71011	question	71006	3
71011	hunter	71009	4
71011	hunter	71010	5
71013	interact	71022	1
71013	interact	71025	2
71051	hunter	71032	1
71051	collect	71004	1
71051	hunter	71036	1
71051	hunter	71037	1
71052	collect	71005	1
71052	hunter	71033	2
71052	hunter	71034	3
71052	hunter	71035	4
71052	hunter	71038	5
61040	special	1096	1
61040	special	1097	1
71080	interact	71059	1
71080	hunter	71039	2
71080	collect	71006	3
71080	useitem	61002	4
71081	interact	71060	1
71081	interact	71061	2
71081	hunter	71040	3
71081	story	61024	4
71084	story	61027	1
71084	interact	71064	2
71084	collect	71009	3
71084	collect	71010	3
71084	collect	71011	3
71084	story	61028	4
71085	interact	71065	1
71085	interact	71066	2
71085	interact	71067	3
71086	story	61029	1
71086	interact	71069	2
71086	collect	71012	4
71086	story	61030	5
71086	useitem	61004	3
71082	interact	71062	1
71082	collect	71008	2
71083	story	61025	5
71083	collect	71007	2
71083	story	61026	3
71083	interact	71070	1
