STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
85500	interact	42600	1
85501	interact	42601	1
85502	interact	42602	1
85510	interact	42610	1
85511	interact	42611	1
85512	interact	42612	1
85513	interact	42613	1
85515	interact	42615	1
85516	interact	42617	1
85517	interact	42618	1
85518	interact	42619	1
85519	interact	42620	1
85520	interact	42621	1
85528	interact	42629	1
85529	interact	42630	1
85530	interact	42631	1
85531	interact	42632	1
85532	interact	42633	1
85533	interact	42634	1
85534	interact	42635	1
85535	interact	42636	1
85536	interact	42637	1
85537	interact	42638	1
85538	interact	42639	1
85539	interact	42640	1
85540	interact	42641	1
85541	interact	42642	1
85542	interact	42643	1
85543	interact	42644	1
85544	interact	42645	1
85545	interact	42646	1
85546	interact	42647	1
85547	interact	42648	1
85555	hunter	42606	1
85556	hunter	42607	1
85557	hunter	42608	1
85558	hunter	42609	1
85559	hunter	42610	1
85560	hunter	42611	1
85561	hunter	42612	1
85562	hunter	42613	1
85563	hunter	42614	1
85564	hunter	42615	1
85565	hunter	42616	1
85566	hunter	42617	1
85567	hunter	42618	1
85568	hunter	42619	1
85569	hunter	42620	1
85570	hunter	42621	1
85571	hunter	42622	1
85573	hunter	42624	1
85575	hunter	42626	1
85576	hunter	42627	1
85577	hunter	42628	1
85578	hunter	42629	1
85579	hunter	42630	1
85580	hunter	42631	1
85581	hunter	42632	1
85584	hunter	42635	1
85586	hunter	42637	1
85595	hunter	42646	1
85596	hunter	42647	1
85597	hunter	42648	1
85598	hunter	42649	1
85599	hunter	42650	1
85601	hunter	42652	1
85602	hunter	42653	1
85603	hunter	42654	1
85604	hunter	42655	1
85606	collect	42601	1
85607	collect	42602	1
85608	collect	42603	1
85609	collect	42604	1
85610	collect	42605	1
85611	collect	42606	1
85612	collect	42607	1
85613	collect	42608	1
85614	collect	42609	1
85615	collect	42610	1
85616	collect	42611	1
85617	collect	42612	1
85606	collect	42614	1
85607	collect	42615	1
85608	collect	42616	1
85609	collect	42617	1
85610	collect	42618	1
85611	collect	42619	1
85612	collect	42620	1
85613	collect	42621	1
85614	collect	42622	1
85615	collect	42623	1
85616	collect	42624	1
85617	collect	42625	1
85618	collect	42626	1
85619	collect	42627	1
85620	collect	42628	1
85621	collect	42629	1
85622	collect	42630	1
85623	collect	42631	1
85624	collect	42632	1
85625	collect	42633	1
85626	collect	42634	1
85627	collect	42635	1
85504	interact	42604	1
85594	story	42620	1
85550	story	42623	1
85506	interact	42606	1
85506	collect	42645	2
85505	interact	42605	1
85505	collect	42644	2
85507	interact	42607	1
85507	hunter	42670	2
85508	interact	42608	1
85508	hunter	42671	2
85509	interact	42609	1
85509	hunter	42672	2
85548	interact	42649	1
85548	story	42621	2
85549	hunter	42600	1
85549	story	42622	2
85551	hunter	42602	1
85551	story	42624	2
85552	hunter	42603	1
85552	question	42600	2
85553	hunter	42604	1
85553	question	42601	2
85554	hunter	42605	1
85554	question	42602	2
85587	hunter	42638	1
85587	story	42613	2
85588	hunter	42639	1
85588	story	42614	2
85589	hunter	42640	1
85589	story	42615	2
85590	hunter	42641	1
85590	story	42616	2
85591	hunter	42642	1
85591	story	42617	2
85592	hunter	42643	1
85592	story	42618	2
85629	collect	42637	1
85629	story	42601	2
85630	collect	42638	1
85630	story	42602	2
85631	collect	42639	1
85631	story	42603	2
85632	collect	42640	1
85632	story	42604	2
85633	collect	42641	1
85633	story	42605	2
85522	interact	42623	2
85522	question	42604	1
85523	interact	42624	2
85523	question	42605	1
85524	interact	42625	2
85524	question	42606	1
85525	interact	42626	2
85525	question	42607	1
85526	interact	42627	2
85526	question	42608	1
85527	interact	42628	2
85527	question	42609	1
85514	interact	42614	1
85572	story	42625	1
85583	hunter	42634	1
85583	hunter	42675	1
85585	hunter	42636	1
85585	hunter	42676	1
85582	hunter	42633	1
85582	collect	42651	1
85605	collect	42600	1
85628	collect	42636	1
85503	interact	42603	1
85593	story	42619	1
85521	interact	42622	2
85521	question	42603	1
