STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26529	interact	13276	1
26532	interact	13277	1
26532	story	13276	2
26538	interact	13279	1
26538	useitem	13276	2
26541	hunter	13276	1
26546	interact	13280	1
26546	useitem	13277	2
26546	interact	13281	3
26546	interact	13282	4
26552	story	13278	1
26554	useitem	13278	1
26554	useitem	13279	1
26554	hunter	13277	2
26558	story	13279	1
26560	interact	13285	1
26560	interact	13286	2
26566	story	13280	1
26567	story	13281	1
26567	collect	13276	2
26573	interact	13289	1
26573	interact	13290	2
26543	interact	13291	1
26543	convoy	13276	2
26550	story	13277	1
26550	interact	13283	2
26550	useitem	13281	3
26535	interact	13278	1
26535	interact	13293	2
26535	interact	13294	3
26535	interact	13295	4
26557	story	13282	1
26570	interact	13288	1
