STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22673	story	3351	1
22675	story	3352	1
22681	hunter	3352	1
22685	useitem	3354	1
22685	interact	3352	2
22685	hunter	3353	3
22689	interact	3353	1
22693	story	3353	1
22697	interact	3356	1
22697	useitem	3356	2
22711	useitem	3357	1
22717	hunter	3355	1
22719	hunter	3356	1
22694	story	3354	1
22696	interact	3359	1
22674	useitem	3351	2
22674	interact	3360	1
22690	interact	3354	2
22690	useitem	3355	3
22704	hunter	3357	1
22706	hunter	3354	1
22712	collect	3352	1
22712	collect	3354	1
22712	collect	3355	1
22676	convoy	3351	1
22678	useitem	3353	1
22678	hunter	3351	2
22714	useitem	3358	2
22714	useitem	3359	3
22714	interact	3363	1
22700	interact	3357	1
22700	interact	3361	3
22700	hunter	3358	2
