STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
28003	useitem	1000	1
28003	interact	1001	2
28010	interact	1008	2
28010	convoy	1000	3
28013	interact	1009	1
28013	collect	1002	2
28013	collect	1003	2
28014	useitem	1001	1
28014	interact	1010	1
28014	interact	1011	2
28062	interact	1030	1
28002	interact	1000	2
28002	story	1034	1
28006	collect	1000	1
28007	story	1035	1
28015	hunter	1036	2
28015	story	1037	1
28016	story	1003	1
28016	hunter	1030	2
28019	story	1004	1
28019	interact	1007	2
28019	interact	1019	3
28009	interact	1067	1
28009	story	1036	2
28008	interact	1066	2
28008	interact	1065	1
28025	hunter	1001	1
28025	interact	1070	2
28025	hunter	1037	3
28025	story	1038	4
28028	story	1040	1
28033	story	1041	1
28031	story	1042	1
28036	interact	1073	1
28036	hunter	1039	2
28039	convoy	1010	1
28040	story	1043	1
28043	hunter	1044	1
28043	interact	1074	2
28026	choose	27	1
28036	choose	28	3
28041	interact	1075	1
28041	convoy	1011	2
28045	interact	1076	1
28045	convoy	1012	2
28038	hunter	1040	1
28038	hunter	1041	1
28038	hunter	1042	3
28038	hunter	1047	4
28050	interact	1021	1
28049	story	1044	1
28051	interact	1022	1
28051	interact	1023	2
28052	collect	1021	1
28053	interact	1078	1
28053	interact	1079	2
28055	interact	1080	1
28055	convoy	1013	2
28061	choose	30	1
28063	convoy	1014	1
28063	hunter	1049	2
28063	interact	1082	3
28064	story	1045	1
28065	interact	1083	1
28067	hunter	1050	1
28068	story	1046	1
28072	interact	1087	1
28075	useitem	1009	1
28069	useitem	1010	1
28089	hunter	1053	1
28090	story	1047	1
28076	interact	1088	1
28084	hunter	1054	1
28085	useitem	1013	1
28085	hunter	1055	2
28086	hunter	1056	1
28087	convoy	1016	1
28088	convoy	1017	1
28057	hunter	1061	1
28057	interact	1091	2
28060	interact	1081	2
28060	interact	1092	1
28059	interact	1093	1
28097	collect	1027	1
28097	collect	1028	1
28095	interact	1095	1
28095	hunter	1062	2
28101	interact	1096	1
28101	hunter	1063	2
28102	interact	1097	1
28106	collect	1029	1
28106	interact	1098	2
28109	collect	1030	1
28109	interact	1099	2
28091	interact	1100	1
28092	story	1048	1
28093	interact	1094	1
28093	story	1049	2
28094	story	1050	1
28096	story	1051	1
28098	story	1052	1
28105	collect	1031	1
28111	interact	1086	1
