STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26676	hunter	13352	1
26677	story	13351	1
26678	hunter	13353	1
26680	hunter	13354	1
26686	hunter	13355	1
26687	story	13353	1
26688	collect	13351	1
26689	story	13354	1
26690	hunter	13356	1
26692	interact	13351	1
26694	story	13355	1
26695	hunter	13357	1
26697	collect	13352	1
26697	collect	13353	2
26697	collect	13354	3
26701	hunter	13358	1
26703	collect	13355	1
26705	useitem	13351	1
26705	hunter	13359	2
26710	story	13356	1
26712	hunter	13360	1
26716	hunter	13361	1
26717	collect	13356	1
26675	hunter	13351	2
26675	interact	13354	1
26682	story	13352	1
26682	interact	13355	2
26684	interact	13356	1
26707	interact	13352	1
26673	interact	13358	1
