STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26289	interact	13151	1
26289	interact	13152	2
26290	interact	13153	1
26290	story	13151	2
26291	story	13152	1
26291	interact	13154	2
26291	hunter	13151	3
26291	interact	13155	4
26292	hunter	13152	1
26292	interact	13156	2
26292	hunter	13153	3
26293	interact	13157	1
26293	interact	13158	2
26294	interact	13159	1
26294	interact	13160	2
26294	hunter	13154	3
26294	hunter	13155	4
26295	interact	13161	1
26295	interact	13162	2
26295	story	13153	3
26296	interact	13163	1
26298	interact	13165	1
26298	hunter	13157	2
26298	hunter	13158	3
26299	interact	13166	1
26299	hunter	13159	2
26299	hunter	13160	3
26299	interact	13167	4
26300	collect	13151	1
26300	collect	13152	2
26300	collect	13153	3
26301	story	13154	1
26301	interact	13168	2
26301	useitem	13151	3
26302	interact	13169	1
26302	interact	13170	2
26303	interact	13171	1
26303	interact	13172	2
26303	hunter	13161	3
26303	story	13155	4
26305	interact	13173	1
26305	hunter	13165	2
26305	interact	13174	3
26297	hunter	13156	2
26297	convoy	13151	3
26297	interact	13164	4
26297	interact	13175	1
26304	story	13156	1
26304	hunter	13162	2
26304	hunter	13164	3
26304	collect	13154	4
