STRING	STRING	STRING	STRING	STRING
ID	Type	TypeID	Order	RandCount
70002	question	60001	-1	
70002	question	60002	-1	
70002	question	60003	-1	
70002	question	60004	-1	
70002	question	60005	-1	
70004	question	60006	-1	
70004	question	60007	-1	
70004	question	60008	-1	
70004	question	60009	-1	
70004	question	60010	-1	
70006	question	60011	-1	
70006	question	60012	-1	
70006	question	60013	-1	
70006	question	60014	-1	
70006	question	60015	-1	
70008	question	60016	-1	
70008	question	60017	-1	
70008	question	60018	-1	
70008	question	60019	-1	
70008	question	60020	-1	
70010	question	60021	-1	
70010	question	60022	-1	
70010	question	60023	-1	
70010	question	60024	-1	
70010	question	60025	-1	
70012	question	60026	-1	
70012	question	60027	-1	
70012	question	60028	-1	
70012	question	60029	-1	
70012	question	60030	-1	
70003	useitem	60002	1	
70005	useitem	60003	1	
70007	useitem	60004	1	
70009	useitem	60005	1	
70011	useitem	60006	1	
70001	useitem	60001	1	
70013	interact	60000	1	
70015	special	1124	1	
70020	interact	60001	1	
70021	interact	60002	1	
70022	interact	60003	1	
70023	interact	60004	1	
70016	interact	60005	1	
70024	interact	60006	1	
70027	question	60031	-1	
70027	question	60032	-1	
70027	question	60033	-1	
70028	question	60034	-1	
70028	question	60035	-1	
70028	question	60036	-1	
70029	collect	60001	2	
70029	collect	60002	2	
70029	collect	60003	2	
70029	collect	60004	2	
70029	collect	60005	2	
70029	interact	60013	1	
70031	story	60001	1	
70031	interact	60020	2	
70500	story	60002	1	
70500	story	60003	2	
70500	interact	60007	3	
70501	hunter	60001	1	
70502	interact	60008	1	
70502	collect	60006	2	
70502	interact	60009	3	
70511	interact	60040	1	
70511	interact	60041	2	
70511	story	60012	3	
70512	interact	60042	1	
70512	interact	60043	2	
70512	interact	60044	3	
70512	hunter	60003	4	
70512	interact	60045	5	
70513	interact	60046	1	
70513	collect	60008	2	
70514	interact	60048	1	
70514	interact	60049	2	
70514	hunter	60004	3	
70514	interact	60050	4	
70514	interact	60051	5	
70515	interact	60052	1	
70515	collect	60009	2	
70517	interact	60056	1	
70517	collect	60012	2	
70517	interact	60057	3	
70517	hunter	60006	4	
70503	interact	60010	1	
70503	interact	60011	2	
70503	interact	60012	3	
70503	story	60004	4	
70503	interact	60014	5	
70505	interact	60018	1	
70505	story	60006	2	
70505	hunter	60002	3	
70505	interact	60019	4	
70508	story	60009	1	
70508	interact	60029	2	
70508	interact	60030	3	
70508	interact	60031	4	
70509	interact	60033	1	
70509	story	60010	2	
70509	interact	60034	3	
70510	interact	60036	1	
70510	interact	60037	2	
70510	interact	60038	3	
70510	story	60011	4	
70516	interact	60053	1	
70516	interact	60054	2	
70516	collect	60010	3	
70516	collect	60011	3	
70516	story	60013	4	
70506	story	60007	1	
70506	interact	60058	2	
70506	interact	60021	3	
70506	interact	60022	4	
70506	interact	60023	5	
70506	interact	60024	6	
70507	story	60008	1	
70507	interact	60027	3	
70507	interact	60028	4	
70504	story	60005	1	
70504	interact	60015	2	
70504	collect	60007	3	
70504	interact	60059	4	
70504	interact	60016	5	
70504	interact	60017	6	
70036	interact	60060	1	
70036	useitem	60009	2	
70037	interact	60061	1	
70037	useitem	60010	2	
70038	interact	60062	1	
