STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22721	interact	3376	1
22721	hunter	3376	2
22721	story	3376	3
22726	interact	3378	1
22726	hunter	3377	2
22728	interact	3379	1
22728	hunter	3378	2
22728	interact	3380	3
22731	useitem	3376	1
22731	interact	3381	2
22733	story	3377	1
22733	hunter	3379	2
22739	collect	3377	1
22740	useitem	3377	1
22740	interact	3384	2
22740	hunter	3382	3
22742	convoy	3377	1
22742	interact	3385	2
22742	hunter	3383	3
22742	interact	3386	4
22745	interact	3387	1
22745	interact	3388	2
22745	hunter	3384	3
22748	interact	3389	1
22748	collect	3378	2
22748	collect	3379	2
22752	collect	3380	1
22754	hunter	3385	1
22760	hunter	3386	1
22761	story	3379	1
22763	collect	3381	1
22764	hunter	3387	1
22765	hunter	3388	1
22767	hunter	3389	1
22724	convoy	3376	1
22724	interact	3377	2
22724	collect	3376	3
22755	story	3378	2
22755	interact	3392	1
22755	useitem	3378	4
22755	interact	3390	3
22759	interact	3394	1
22736	interact	3382	1
22736	interact	3383	2
22736	hunter	3380	3
22736	hunter	3381	4
