STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82050	hunter	39600	1
82051	hunter	39601	1
82052	hunter	39602	1
82053	hunter	39603	1
82053	collect	39600	1
82054	hunter	39604	1
82054	collect	39601	1
82055	hunter	39605	1
82055	collect	39602	1
82056	hunter	39606	1
82056	hunter	39607	1
82057	hunter	39608	1
82057	hunter	39609	1
82058	collect	39603	1
82059	collect	39604	1
82060	collect	39605	1
82061	interact	39600	1
82062	interact	39601	1
82063	interact	39602	1
82064	interact	39603	1
82071	interact	39610	1
82071	useitem	39602	1
82072	interact	39611	1
82072	interact	39612	1
82073	interact	39613	1
82073	interact	39614	1
82074	useitem	39603	1
82075	useitem	39604	1
82076	useitem	39605	1
82077	useitem	39606	1
82078	useitem	39607	1
82067	interact	39606	1
82067	collect	39608	2
82066	interact	39605	1
82066	collect	39607	2
82065	interact	39604	1
82068	interact	39607	1
82068	collect	39609	2
82069	interact	39608	1
82069	useitem	39600	2
82070	interact	39609	1
82070	useitem	39601	2
82079	story	39602	1
82079	interact	39615	2
82079	story	39603	4
82079	interact	39616	3
