STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
18201			
18202	interact	53000	1
18204	hunter	53006	1
18203	special	53007	1
18211	story	53000	
18210	interact	53001	
18205	story	53001	1
18206	story	53002	1
18208	story	53008	1
18209	question	53010	1
18209	interact	53011	2
18213	story	53014	1
18214	interact	53019	1
18218	story	53022	1
18223	interact	53027	1
18224	interact	53032	1
18224	interact	53033	2
18222	collect	53026	1
18222	interact	53026	2
18230	special	551	1
18231	special	552	1
18232	special	553	1
18233	special	554	1
18234	special	555	1
18237	special	558	1
18238	special	559	1
18217	interact	53021	1
18217	collect	53001	2
18217	interact	53032	3
18217	interact	53033	4
18226	interact	53030	1
18226	hunter	53034	2
18226	collect	53020	3
18226	interact	53006	4
18212	interact	53012	1
18212	interact	53013	2
18212	collect	53007	3
18212	interact	53036	4
18236	collect	53030	-1
18236	collect	53031	-1
18236	collect	53032	-1
18207	interact	53007	1
18207	collect	53003	2
18207	collect	53004	2
18207	collect	53005	2
18229	hunter	53015	-1
18229	hunter	53014	-1
18235	hunter	53013	-1
18235	hunter	53012	-1
18225	interact	53034	1
18225	hunter	53002	2
18225	interact	53025	3
18225	interact	53029	4
18220	hunter	53024	1
18227	interact	53035	1
18227	hunter	53003	2
18227	interact	53004	3
18215	interact	53003	1
18215	hunter	53016	2
18240	story	53003	1
18241	interact	53040	1
18241	story	53004	2
18241	interact	53008	3
18243	collect	53008	1
18243	story	53011	2
18242	story	53010	2
18242	hunter	53036	1
18245	story	53023	1
18244	hunter	53035	2
18244	interact	53041	3
18244	hunter	53038	2
18244	hunter	53037	2
18244	interact	53042	1
