STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
84962	collect	54602	1
84965	collect	54605	1
84968	collect	54608	1
84969	collect	54609	1
84970	interact	54600	1
84973	interact	54603	1
84975	interact	54605	1
84976	interact	54606	1
84977	interact	54607	1
84979	interact	54609	1
84980	interact	54610	1
84984	interact	54614	1
84986	useitem	54601	1
84987	useitem	54602	1
84988	useitem	54603	1
84989	useitem	54604	1
84990	useitem	54605	1
84991	useitem	54606	1
84992	useitem	54607	1
84993	convoy	54600	1
84994	convoy	54601	1
84995	convoy	54602	1
84996	story	54600	1
84997	story	54601	1
84956	hunter	54610	1
84954	hunter	54604	1
84954	hunter	54608	1
84950	hunter	54600	1
84950	hunter	54609	1
84964	collect	54604	1
84964	collect	54606	1
84951	hunter	54601	1
84951	hunter	54602	1
84951	collect	54603	1
84957	hunter	54607	1
84957	hunter	54611	1
84957	collect	54601	1
84972	interact	54615	1
84971	interact	54616	1
84978	interact	54617	1
84982	interact	54618	1
84983	interact	54619	1
84998	hunter	54614	1
84999	interact	54620	1
84999	interact	54621	2
84999	interact	54622	3
84955	hunter	54605	1
84955	collect	54600	1
84963	collect	54607	1
84963	hunter	54612	1
84963	hunter	54613	1
84985	interact	54623	1
84985	useitem	54600	2
84985	interact	54624	3
84952	interact	54601	1
84952	interact	54613	2
