STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
7001	interact	51300	1
7002	useitem	51301	1
7003	story	51302	1
7004	interact	51303	1
7005	hunter	51304	1
7005	story	51304	2
7006	collect	51305	1
7006	collect	51306	2
7007	interact	51307	1
7007	interact	51308	2
7009	collect	51311	1
7011	story	51313	1
7012	collect	51314	1
7008	story	51309	1
7008	story	51310	2
7010	useitem	51312	1
7013	hunter	51305	1
7014	hunter	51306	2
7014	interact	51313	1
7014	interact	51314	1
7015	hunter	51307	1
7017	hunter	51308	1
7018	hunter	51309	1
7019	hunter	51310	1
7016	interact	51315	1
7016	interact	51316	1
7016	interact	51317	1
7016	hunter	51311	2
7020	interact	51319	1
7021	interact	51320	1
7022	interact	51321	1
7032	hunter	51313	1
7033	hunter	51314	1
7034	hunter	51315	1
7035	hunter	51316	1
7036	hunter	51317	1
7037	hunter	51318	1
7038	hunter	51319	1
7040	hunter	51324	1
7040	collect	51325	2
7041	hunter	51326	1
7041	collect	51327	2
7042	hunter	51328	1
7042	collect	51329	2
7024	collect	51317	
7024	interact	51324	
7024	interact	51325	
7025	interact	51326	
7039	hunter	51329	1
7043	interact	51322	1
7043	interact	51323	2
7023	collect	51316	1
