STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
34578	interact	17301	1
34578	interact	17302	2
34579	story	17301	1
34580	story	17302	1
34580	convoy	17301	2
34582	hunter	17301	1
34582	hunter	17302	2
34582	convoy	17302	4
34582	interact	17306	3
34584	hunter	17303	1
34584	interact	17307	2
34584	hunter	17304	3
34584	interact	17308	4
34585	hunter	17305	1
34585	story	17303	2
34586	interact	17309	1
34586	useitem	17301	2
34586	useitem	17302	3
34587	hunter	17306	1
34587	interact	17310	2
34589	convoy	17303	1
34589	story	17304	2
34590	interact	17311	1
34590	hunter	17307	2
34591	convoy	17304	1
34591	interact	17312	2
34591	hunter	17308	3
34594	interact	17313	1
34595	hunter	17309	1
34596	hunter	17310	1
34597	interact	17314	1
34597	collect	17304	2
34597	story	17305	3
34598	hunter	17311	1
34598	hunter	17312	3
34598	hunter	17313	3
34598	interact	17315	2
34599	story	17306	1
34581	interact	17303	1
34581	interact	17304	2
34581	interact	17305	3
34621	interact	17316	2
34621	interact	17317	1
34622	interact	17318	2
34622	hunter	17314	1
34622	hunter	17315	3
34623	story	17307	1
34623	hunter	17316	2
34624	useitem	17303	1
34624	story	17308	2
34625	interact	17319	1
34625	useitem	17320	2
34626	story	17309	1
34627	hunter	17317	1
34627	interact	17320	2
34627	hunter	17318	3
34627	interact	17321	4
34628	interact	17322	1
34628	convoy	17305	2
34629	interact	17323	1
34629	convoy	17306	2
34629	interact	17324	3
34630	interact	17325	1
34630	useitem	17304	2
34631	hunter	17319	1
34631	story	17310	2
34632	story	17311	1
34633	interact	17326	1
34633	convoy	17307	2
34634	hunter	17320	1
34635	story	17327	1
34636	story	17312	1
34637	hunter	17321	1
34638	hunter	17322	1
34638	hunter	17323	2
34642	story	17332	1
34640	hunter	17328	1
34640	hunter	17329	1
34640	hunter	17331	1
34640	hunter	17330	1
34663	story	17328	1
34664	interact	17327	1
34664	collect	17305	2
34665	interact	17328	1
34665	interact	17329	2
34665	hunter	17333	3
34666	hunter	17332	1
34666	story	17330	2
34667	interact	17330	1
34667	useitem	17305	2
34668	story	17331	1
34669	story	17333	1
34669	interact	17331	2
34669	useitem	17306	3
34670	convoy	17308	1
34670	interact	17332	2
34670	hunter	17334	3
34670	hunter	17335	4
34671	convoy	17309	1
34671	hunter	17336	2
34671	interact	17333	3
34672	story	17334	1
34673	hunter	17337	1
34673	interact	17334	2
34675	story	17335	1
34675	interact	17336	2
34675	useitem	17307	3
34676	interact	17337	1
34676	collect	17306	3
34676	interact	17338	2
34677	interact	17339	1
34677	useitem	17308	2
34677	interact	17340	3
34678	story	17336	1
34679	story	17337	1
34679	interact	17341	2
34680	story	17338	1
34680	interact	17342	2
34680	interact	17343	3
34681	interact	17344	1
34681	interact	17345	2
34682	hunter	17339	1
34682	hunter	17340	1
34682	interact	17346	3
34683	hunter	17341	1
34593	collect	17301	1
34593	collect	17302	2
34593	collect	17303	3
34674	hunter	17338	1
34674	interact	17335	2
34639	hunter	17324	1
34639	hunter	17325	2
34639	hunter	17326	3
