STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
80024	story	31600	1
80001	question	31600	1
80002	interact	31600	1
80002	useitem	31600	2
80003	collect	31600	1
80003	interact	31601	2
80004	story	31601	1
80005	story	31602	1
80008	question	31601	1
80010	hunter	31602	1
80013	story	31603	1
80014	question	31602	1
80015	hunter	31604	1
80015	hunter	31605	1
80018	story	31604	1
80011	collect	31603	2
80011	interact	31603	1
80016	convoy	31601	1
80016	interact	31606	2
80019	useitem	31603	2
80019	useitem	31602	1
80012	interact	31604	1
80012	collect	31604	2
80017	useitem	31601	1
80006	interact	31602	1
80006	hunter	31603	2
80021	hunter	31600	1
80023	collect	31605	1
80020	collect	31606	1
80020	collect	31607	2
80022	useitem	31604	1
80009	hunter	31601	1
80009	collect	31602	1
80007	collect	31601	1
