STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22242	interact	3129	1
22242	collect	3126	2
22242	interact	3130	3
22243	interact	3131	1
22243	interact	3132	2
22243	story	3126	3
22244	hunter	3128	1
22244	interact	3133	2
22245	story	3127	1
22245	interact	3134	2
22245	interact	3135	3
22245	interact	3136	3
22246	interact	3137	1
22246	interact	3138	1
22247	story	3128	1
22247	interact	3139	2
22248	hunter	3129	1
22248	hunter	3130	2
22248	hunter	3131	3
22249	interact	3140	1
22249	interact	3141	2
22250	interact	3142	1
22250	interact	3143	2
22250	useitem	3126	3
22250	interact	3144	4
22251	interact	3145	1
22251	story	3129	2
22252	interact	3146	1
22253	hunter	3132	1
22254	interact	3147	1
22254	interact	3148	2
22254	interact	3149	3
22255	story	3130	1
22255	interact	3150	2
22255	useitem	3127	3
22255	interact	3151	4
22256	story	3131	1
22256	useitem	3128	2
22256	hunter	3133	3
22256	useitem	3129	4
22256	hunter	3134	5
22258	story	3132	1
22257	interact	3152	1
22257	interact	3153	2
22257	interact	3154	3
22241	interact	3155	1
22241	interact	3127	2
22241	interact	3128	2
22241	hunter	3126	3
22241	hunter	3127	3
