STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86352	collect	41772	1
86352	collect	41773	1
86352	collect	41774	1
86354	hunter	41778	1
86354	hunter	41779	2
86354	interact	41774	3
86355	hunter	41780	1
86355	interact	41775	2
86355	collect	41775	3
86356	hunter	41781	1
86356	hunter	41782	2
86356	interact	41776	3
86360	collect	41779	1
86360	collect	41780	2
86360	collect	41781	3
86363	hunter	41786	1
86363	interact	41787	2
86359	hunter	41787	1
86359	hunter	41785	2
86359	collect	41778	3
86357	hunter	41783	1
86357	interact	41777	2
86357	collect	41776	3
86350	hunter	41788	1
86350	hunter	41789	1
86350	hunter	41790	1
86351	hunter	41791	1
86351	interact	41789	2
86351	hunter	41792	3
86351	interact	41790	4
86353	hunter	41776	1
86353	hunter	41777	2
86353	interact	41773	3
86361	interact	41791	1
86361	interact	41781	2
86361	interact	41782	3
86361	interact	41783	4
86362	convoy	41772	1
86362	interact	41784	2
86362	interact	41785	3
86362	interact	41786	4
86358	interact	41788	1
86358	interact	41792	2
86358	interact	41778	3
