STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26481	interact	13251	1
26481	collect	13251	2
26482	interact	13252	1
26482	hunter	13251	2
26483	interact	13253	1
26484	interact	13254	1
26485	collect	13252	1
26485	hunter	13252	1
26486	interact	13255	1
26487	story	13251	1
26490	interact	13257	1
26493	story	13252	1
26494	interact	13258	1
26494	hunter	13257	2
26494	hunter	13258	2
26495	interact	13259	1
26495	hunter	13259	2
26495	interact	13260	3
26495	hunter	13260	4
26496	story	13253	1
26496	hunter	13261	2
26498	interact	13263	1
26498	collect	13253	2
26499	collect	13254	1
26500	hunter	13262	1
26501	story	13255	1
26505	story	13256	1
26505	hunter	13263	2
26505	hunter	13264	2
26506	collect	13255	1
26507	interact	13265	1
26507	collect	13256	2
26507	collect	13257	2
26509	hunter	13265	1
26511	hunter	13268	1
26511	hunter	13269	1
26515	collect	13258	1
26518	hunter	13272	1
26520	interact	13268	1
26520	interact	13269	2
26520	collect	13260	3
26522	hunter	13275	1
26523	convoy	13251	1
26524	collect	13262	1
26525	useitem	13251	2
26525	interact	13270	1
26526	story	13259	1
26497	interact	13261	1
26497	story	13254	2
26497	interact	13262	3
26491	hunter	13256	1
26510	story	13257	1
26510	hunter	13266	2
26510	hunter	13267	2
26512	story	13258	1
26513	hunter	13270	1
26513	interact	13275	2
26514	hunter	13271	1
26514	interact	13274	2
26517	interact	13266	1
26517	story	13260	2
26519	collect	13259	1
26521	hunter	13273	2
26521	hunter	13274	2
26521	collect	13261	3
26521	interact	13273	1
26489	hunter	13255	1
26488	hunter	13253	1
26488	hunter	13254	1
26488	interact	13256	2
