STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82650	hunter	56660	1
82650	interact	56660	2
82650	interact	56661	3
82652	interact	56663	1
82652	hunter	56662	2
82652	interact	56664	3
82654	hunter	56664	1
82654	interact	56666	2
82654	interact	56667	3
82655	hunter	56665	1
82655	hunter	56666	2
82655	interact	56668	3
82653	hunter	56663	1
82653	interact	56665	2
82653	collect	56661	3
82658	hunter	56668	1
82658	interact	56670	2
82658	interact	56671	3
82659	hunter	56669	1
82659	interact	56672	2
82659	interact	56673	3
82659	collect	56666	4
82660	hunter	56670	1
82660	interact	56674	2
82660	interact	56675	3
82660	hunter	56671	4
82662	hunter	56673	1
82662	interact	56678	2
82662	collect	56668	3
82663	hunter	56674	1
82663	interact	56679	2
82663	interact	56680	3
82663	interact	56681	4
82666	hunter	56677	1
82666	interact	56685	2
82666	collect	56671	3
82651	interact	56686	1
82651	interact	56662	2
82651	hunter	56661	3
82657	interact	56687	1
82657	interact	56688	2
82657	interact	56689	3
82656	interact	56669	1
82656	collect	56662	3
82656	hunter	56667	2
82665	hunter	56676	1
82665	interact	56684	2
82661	hunter	56672	1
82661	interact	56676	2
82661	interact	56693	3
82661	interact	56694	4
82664	hunter	56675	1
82664	interact	56682	2
82664	interact	56695	3
82664	interact	56696	4
