STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
28721	convoy	1375	1
28722	interact	1375	1
28723	hunter	1375	1
28724	story	1375	1
28725	collect	1375	1
28728	hunter	1376	1
28734	hunter	1377	1
28737	collect	1376	1
28740	interact	1377	1
28745	hunter	1380	1
28747	hunter	1381	1
28751	useitem	1375	1
28757	useitem	1376	1
28758	hunter	1382	1
28758	story	1376	2
28758	hunter	1383	3
28759	hunter	1384	1
28764	interact	1379	1
28735	interact	1376	1
28735	hunter	1378	2
28735	hunter	1379	2
28763	interact	1378	1
28763	hunter	1385	2
