STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26242	interact	13126	1
26242	interact	13127	2
26242	hunter	13128	3
26243	interact	13128	1
26243	hunter	13127	2
26243	story	13126	3
26244	interact	13129	1
26244	hunter	13129	2
26245	story	13127	1
26245	interact	13130	2
26246	convoy	13126	1
26246	interact	13131	2
26247	interact	13132	1
26248	interact	13133	1
26248	story	13128	2
26249	hunter	13130	1
26250	interact	13135	1
26251	interact	13136	1
26251	hunter	13131	2
26251	convoy	13127	3
26252	collect	13129	1
26253	interact	13137	1
26254	hunter	13132	1
26254	interact	13138	2
26255	story	13129	1
26256	collect	13130	1
26256	collect	13131	2
26257	hunter	13133	1
26258	useitem	13126	1
26258	interact	13139	2
26259	story	13130	1
26259	interact	13140	2
26260	interact	13141	1
26260	hunter	13134	2
26261	story	13131	1
26261	interact	13142	2
26262	useitem	13127	1
26263	hunter	13135	1
26263	collect	13132	2
26264	interact	13143	1
26264	hunter	13136	2
26265	story	13132	1
26265	hunter	13137	2
26266	interact	13144	1
26267	interact	13145	1
26267	hunter	13138	2
26268	interact	13146	1
26268	interact	13147	2
26241	collect	13127	1
26241	collect	13128	1
