STRING	STRING	STRING	STRING	STRING
ID	Type	TypeID	Order	RandCount
43754	interact	5752	1	
43754	collect	5752	2	
43755	interact	5753	1	
43755	collect	5753	2	
43752	interact	5750	1	
43752	interact	5751	2	
43752	interact	5754	3	
43753	collect	5751	2	
43753	interact	5755	1	
43751	collect	5750	2	
43751	interact	5756	1	
43756	question	5750	-1	
43756	question	5751	-1	
43756	question	5752	-1	
43756	question	5753	-1	
43756	question	5754	-1	
43756	question	5755	-1	
43756	question	5756	-1	
43756	question	5757	-1	
43757	special	788	1	
43757	special	789	1	
43758	interact	5757	1	
43760	question	5758	-1	
43760	question	5759	-1	
43760	question	5760	-1	
43760	question	5761	-1	
43760	question	5762	-1	
43760	question	5763	-1	
43760	question	5764	-1	
43760	question	5765	-1	
43760	question	5766	-1	
43760	question	5767	-1	
43761	question	5768	-1	
43761	question	5769	-1	
43761	question	5770	-1	
43761	question	5771	-1	
43761	question	5772	-1	
43761	question	5773	-1	
43761	question	5774	-1	
43761	question	5775	-1	
43761	question	5776	-1	
43761	question	5777	-1	
43762	question	5778	-1	
43762	question	5779	-1	
43762	question	5780	-1	
43762	question	5781	-1	
43762	question	5782	-1	
43762	question	5783	-1	
43762	question	5784	-1	
43762	question	5785	-1	
43762	question	5786	-1	
43762	question	5787	-1	
43763	special	825	1	
43764	special	826	1	
43765	collect	5754	1	
43765	collect	5755	1	
43765	collect	5756	1	
43766	collect	5757	1	
43766	collect	5758	1	
43766	collect	5759	1	
43766	collect	5760	1	
43766	collect	5761	1	
43766	collect	5762	1	
43766	collect	5763	1	
43767	special	856	1	
43767	special	857	1	
43767	special	858	1	
43803	hunter	5751	1	
43769	special	938	1	
43769	special	939	1	
43769	special	940	1	
43810	interact	5768	1	
43810	story	5751	2	
43810	interact	5769	3	
43810	interact	5770	4	
43802	interact	5766	1	
43802	interact	5767	3	
43802	story	5755	2	
43814	hunter	5755	1	
43814	story	5753	2	
43813	story	5754	1	
43813	interact	5776	2	
43812	interact	5773	1	
43812	interact	5774	2	
43800	convoy	5751	2	
43800	story	5756	1	
43800	interact	5785	3	
43811	convoy	5752	2	
43811	interact	5772	4	
43811	story	5752	5	
43811	interact	5786	3	
43811	interact	5788	1	
43801	interact	5775	1	
43801	story	5750	2	
43801	interact	5763	3	
43801	useitem	5750	4	
43801	interact	5764	5	
43770	special	967	1	
43771	interact	5787	1	
43772	interact	5789	1	
43773	interact	5790	1	
43774	interact	5791	1	
43775	interact	5792	1	
43779	interact	5795	1	
43776	special	1003	1	
43776	special	1004	1	
43776	special	1005	1	
43776	special	1045	1	
43776	special	1046	1	
43776	special	1047	1	
43956	interact	5796	1	
43783	hunter	5756	-1	
43783	hunter	5757	-1	
43783	hunter	5758	-1	
43783	hunter	5759	-1	
43783	hunter	5760	-1	
43785	special	1058	1	
43786	special	1059	1	
43788	collect	5767	1	
43790	collect	5768	1	
43790	collect	5769	1	
43790	collect	5770	1	
43790	collect	5771	1	
43790	collect	5772	1	
43790	collect	5773	1	
43790	collect	5774	1	
43794	special	1086	1	
43795	interact	5797	1	
43796	question	5788	-1	
43796	question	5789	-1	
43796	question	5790	-1	
43796	question	5792	-1	
43796	question	5793	-1	
43796	question	5794	-1	
43796	question	5795	-1	
43796	question	5796	-1	
43798	interact	5799	1	
43797	collect	5775	1	
43820	interact	5800	1	
43820	interact	5801	2	
43821	interact	5802	1	
43821	interact	5803	2	
43828	special	1096	1	
43828	special	1097	1	
43828	special	1098	1	
43829	special	1096	1	
43829	special	1097	1	
43829	special	1098	1	
43830	special	1096	1	
43830	special	1097	1	
43830	special	1098	1	
43831	special	1096	1	
43831	special	1097	1	
43831	special	1098	1	
43832	special	1096	1	
43832	special	1097	1	
43832	special	1098	1	
43833	special	1096	1	
43833	special	1097	1	
43833	special	1098	1	
43833	special	1101	1	
43834	special	1096	1	
43834	special	1097	1	
43834	special	1098	1	
43834	special	1101	1	
43835	special	1104	1	
43836	special	1105	1	
43837	special	1106	1	
43838	special	1107	1	
43839	special	1108	1	
43840	special	1109	1	
43841	hunter	5761	1	
43842	hunter	5762	1	
43843	hunter	5763	1	
43846	useitem	5753	1	
43846	useitem	5754	1	
43846	useitem	5755	1	
43846	useitem	5756	1	
43863	collect	5790	1	
43864	hunter	5764	1	
43862	interact	5815	1	
43865	hunter	5765	-1	
43865	hunter	5766	-1	
43865	hunter	5767	-1	
43865	hunter	5770	-1	
43866	interact	5816	1	
43866	interact	5817	2	
43866	question	5949	3	
43867	interact	5818	1	
43867	hunter	5771	2	
43867	interact	5819	3	
43868	hunter	5772	-1	2
43868	hunter	5773	-1	2
43868	hunter	5774	-1	2
43868	hunter	5775	-1	2
43868	hunter	5776	-1	2
43869	interact	5820	1	
43869	collect	5780	2	
43869	collect	5781	2	
43869	collect	5782	2	
43869	collect	5783	2	
43870	interact	5821	1	
43870	collect	5784	2	
43870	collect	5785	2	
43870	collect	5786	2	
43871	interact	5822	1	
43871	interact	5823	1	
43871	interact	5824	1	
43871	useitem	5757	2	
43872	interact	5825	1	
43872	interact	5826	2	
43872	interact	5827	3	
43872	interact	5828	4	
43872	useitem	5758	5	
43873	interact	5829	-1	3
43873	interact	5830	-1	3
43873	interact	5831	-1	3
43873	interact	5832	-1	3
43875	useitem	5760	-1	
43875	useitem	5761	-1	
43875	useitem	5762	-1	
43875	useitem	5763	-1	
43876	interact	5834	-1	3
43876	interact	5835	-1	3
43876	interact	5836	-1	3
43876	interact	5837	-1	3
43876	interact	5838	-1	3
43878	special	1113	-1	3
43878	special	1114	-1	3
43878	special	1115	-1	3
43878	special	1116	-1	3
43878	special	1117	-1	3
43874	interact	5833	1	
43874	collect	5787	2	
43874	collect	5788	2	
43874	collect	5789	2	
43874	useitem	5759	4	
43874	interact	5840	3	
43877	interact	5839	1	
43877	useitem	5764	2	
43879	interact	5841	1	
43879	useitem	5765	2	
43879	hunter	5777	2	
43879	useitem	5766	3	
43880	interact	5842	1	
43880	useitem	5767	2	
43880	hunter	5778	2	
43880	useitem	5768	3	
43890	interact	5843	1	
43897	useitem	5769	1	
43999	interact	5844	1	
43934	interact	5845	1	
43935	interact	5846	1	
