STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26625	interact	13326	1
26625	hunter	13326	2
26626	interact	13327	1
26626	hunter	13327	2
26626	interact	13328	3
26627	interact	13331	1
26627	hunter	13328	2
26627	interact	13329	3
26629	interact	13330	1
26629	story	13326	2
26637	interact	13332	1
26637	story	13327	2
26637	interact	13333	3
26638	hunter	13329	1
26638	interact	13334	2
26638	interact	13335	3
26638	collect	13326	4
26639	interact	13336	1
26639	interact	13337	2
26639	useitem	13327	3
26639	hunter	13330	4
26640	convoy	13327	1
26651	story	13328	1
26651	hunter	13331	2
26652	interact	13339	1
26652	hunter	13332	2
26652	interact	13340	3
26661	hunter	13334	1
26661	story	13329	2
26662	useitem	13328	1
26662	interact	13343	2
26662	story	13330	3
26663	interact	13344	1
26663	hunter	13335	2
26663	interact	13345	3
26649	interact	13338	2
26649	interact	13348	1
26653	interact	13341	1
26653	hunter	13333	2
26653	story	13331	3
26628	useitem	13326	1
26628	interact	13350	2
26628	convoy	13326	3
26650	interact	13349	1
26650	convoy	13328	2
26672	interact	13346	1
26672	hunter	13336	2
26672	interact	13347	3
26664	story	13332	1
