STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
84000	interact	48720	1
84001	interact	48721	1
84002	interact	48722	1
84002	hunter	48723	2
84003	interact	48724	1
84003	collect	48725	2
84004	interact	48726	1
84004	collect	48727	2
84005	interact	48728	1
84005	useitem	48729	2
84008	interact	48736	1
84008	interact	48737	2
84008	hunter	48738	3
84009	interact	48739	1
84009	interact	48740	2
84009	collect	48741	3
84010	interact	48742	1
84010	interact	48743	2
84010	interact	48744	3
84011	interact	48745	1
84011	hunter	48746	2
84012	interact	48747	1
84012	hunter	48748	2
84014	hunter	48751	1
84014	collect	48752	1
84015	hunter	48753	1
84015	collect	48754	2
84016	hunter	48755	1
84016	hunter	48756	1
84020	interact	48763	1
84020	collect	48764	2
84021	collect	48765	1
84021	collect	48766	1
84022	story	48767	1
84022	collect	48768	2
84023	story	48769	1
84023	hunter	48770	2
84007	interact	48733	1
84007	hunter	48734	2
84007	collect	48735	2
84017	interact	48757	1
84017	interact	48758	1
84018	collect	48759	1
84018	hunter	48760	1
84025	interact	48765	1
84024	hunter	48771	1
84019	interact	48761	1
84006	collect	48730	1
84006	useitem	48731	2
84013	hunter	48749	1
