STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81850	hunter	38660	1
81850	interact	38660	2
81850	hunter	38661	3
81851	interact	38661	1
81851	collect	38660	2
81852	interact	38662	1
81852	interact	38663	2
81852	collect	38661	3
81853	collect	38662	1
81854	hunter	38662	1
81854	hunter	38663	1
81855	hunter	38664	1
81855	interact	38664	2
81855	hunter	38665	3
81856	hunter	38666	1
81856	interact	38665	2
81856	collect	38663	3
81857	hunter	38667	1
81857	interact	38666	2
81858	hunter	38668	1
81858	interact	38667	2
81859	interact	38668	1
81859	hunter	38669	2
81860	hunter	38670	1
81860	hunter	38671	1
81861	hunter	38672	1
81861	interact	38669	2
81861	hunter	38673	3
81862	hunter	38674	1
81862	interact	38670	2
81863	hunter	38675	1
81864	hunter	38676	1
81864	interact	38671	2
81864	hunter	38677	3
81865	hunter	38678	1
81865	interact	38672	2
81866	hunter	38679	1
81866	interact	38673	2
81866	hunter	38680	3
81867	interact	38674	1
81867	collect	38664	2
81868	hunter	38681	1
81868	hunter	38682	1
81869	interact	38675	1
81869	hunter	38683	2
81869	hunter	38684	2
81871	interact	38676	1
81871	collect	38665	2
81870	hunter	38685	1
81870	hunter	38686	1
