STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82250	collect	40660	1
82251	hunter	40660	1
82251	hunter	40661	2
82252	interact	40660	1
82252	hunter	40662	2
82252	interact	40661	3
82252	convoy	40660	4
82254	hunter	40664	1
82254	hunter	40665	2
82254	hunter	40666	3
82255	story	40660	1
82255	collect	40661	2
82255	interact	40664	3
82256	story	40661	1
82256	convoy	40661	2
82256	interact	40665	3
82257	interact	40666	1
82257	interact	40667	2
82258	hunter	40667	1
82259	hunter	40668	1
82259	collect	40662	1
82260	interact	40668	1
82260	useitem	40661	2
82260	useitem	40662	3
82260	useitem	40663	4
82262	interact	40671	1
82262	convoy	40663	2
82262	collect	40663	3
82263	interact	40672	1
82263	collect	40664	2
82264	story	40662	1
82264	collect	40665	2
82264	interact	40673	3
82265	interact	40674	1
82265	question	40660	2
82265	interact	40675	3
82266	useitem	40665	1
82266	useitem	40666	2
82267	collect	40666	1
82267	collect	40667	2
82261	convoy	40662	2
82261	interact	40670	1
82261	interact	40669	3
82261	useitem	40664	4
