STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
1041	interact	101	1
1041	interact	102	2
1161	story	102	1
1043	interact	112	1
1043	interact	113	2
1162	story	103	1
1163	story	105	1
1164	story	106	1
1165	story	107	1
1166	story	110	1
1044	interact	114	1
1044	interact	115	2
1045	interact	116	1
1045	interact	117	2
1046	interact	118	1
1046	interact	119	2
1173	interact	109	1
1173	story	104	3
1174	interact	125	1
1174	story	121	3
1175	interact	126	1
1175	story	122	3
1176	interact	127	1
1176	story	123	3
1177	interact	128	1
1177	story	124	3
1178	interact	129	1
1178	story	125	3
1003	interact	142	1
1003	collect	107	2
1007	interact	143	1
1007	collect	108	2
1012	interact	144	1
1012	collect	109	2
1017	interact	145	1
1017	collect	110	2
1022	interact	146	1
1022	collect	111	2
1027	interact	142	1
1027	collect	107	2
1056	collect	106	2
1093	story	135	1
1087	story	101	1
1088	story	101	1
1089	story	131	1
1090	story	132	1
1091	story	133	1
1092	story	134	1
1094	story	135	1
1095	story	136	1
1096	story	137	1
1097	story	138	1
1098	story	139	1
1099	story	140	1
1231	hunter	103	2
1231	interact	167	1
1230	interact	166	1
1232	interact	168	1
1232	hunter	105	2
1234	interact	171	1
1235	interact	172	1
1235	hunter	106	2
1236	interact	173	1
1236	hunter	107	2
1237	interact	174	1
1233	interact	170	1
1238	interact	175	1
1241	interact	178	1
1242	interact	179	1
1245	interact	182	1
1239	interact	176	1
1239	hunter	108	2
1240	interact	177	1
1240	hunter	109	2
1243	interact	180	1
1243	hunter	110	2
1244	interact	181	1
1244	hunter	111	2
1246	interact	183	1
1249	interact	186	1
1250	interact	187	1
1253	interact	190	1
1247	interact	184	1
1247	hunter	112	2
1248	interact	185	1
1248	hunter	113	2
1251	interact	188	1
1251	hunter	114	2
1252	interact	189	1
1252	hunter	115	2
1254	interact	191	1
1257	interact	194	1
1258	interact	195	1
1261	interact	198	1
1255	interact	192	1
1255	hunter	117	2
1256	interact	193	1
1256	hunter	118	2
1259	interact	196	1
1259	hunter	119	2
1260	interact	197	1
1260	hunter	120	2
1262	interact	199	1
1265	interact	202	1
1266	interact	203	1
1269	interact	206	1
1270	interact	207	1
1273	interact	210	1
1274	interact	211	1
1277	interact	214	1
1278	interact	215	1
1281	interact	218	1
1282	interact	219	1
1285	interact	222	1
1286	interact	223	1
1289	interact	226	1
1290	interact	227	1
1293	interact	230	1
1263	interact	200	1
1263	hunter	121	2
1264	interact	201	1
1264	hunter	122	2
1267	interact	204	1
1267	hunter	123	2
1268	interact	205	1
1268	hunter	124	2
1271	interact	208	1
1271	hunter	125	2
1272	interact	209	1
1272	hunter	126	2
1275	interact	212	1
1275	hunter	127	2
1276	interact	213	1
1276	hunter	128	2
1279	interact	216	1
1279	hunter	129	2
1280	interact	217	1
1280	hunter	130	2
1283	interact	220	1
1283	hunter	131	2
1284	interact	221	1
1284	hunter	132	2
1287	interact	224	1
1287	hunter	133	2
1288	interact	225	1
1288	hunter	134	2
1291	interact	228	1
1291	hunter	135	2
1292	interact	229	1
1292	hunter	136	2
1401	interact	501	1
1404	interact	504	1
1405	interact	505	1
1408	interact	508	1
1409	interact	509	1
1412	interact	512	1
1413	interact	513	1
1416	interact	516	1
1417	interact	517	1
1420	interact	520	1
1421	interact	521	1
1424	interact	524	1
1425	interact	525	1
1428	interact	528	1
1429	interact	529	1
1432	interact	532	1
1402	interact	502	1
1402	hunter	501	2
1403	interact	503	1
1403	hunter	502	2
1406	interact	506	1
1406	hunter	503	2
1407	interact	507	1
1407	hunter	504	2
1410	interact	510	1
1410	hunter	505	2
1411	interact	511	1
1411	hunter	506	2
1414	interact	514	1
1414	hunter	507	2
1415	interact	515	1
1415	hunter	508	2
1418	interact	518	1
1418	hunter	509	2
1419	interact	519	1
1419	hunter	510	2
1422	interact	522	1
1422	hunter	511	2
1423	interact	523	1
1423	hunter	512	2
1426	interact	526	1
1426	hunter	513	2
1427	interact	527	1
1427	hunter	514	2
1430	interact	530	1
1430	hunter	515	2
1431	interact	531	1
1431	hunter	516	2
1167	interact	108	1
1168	interact	120	1
1169	interact	121	1
1170	interact	122	1
1171	interact	123	1
1172	interact	124	1
1185	special	2005	1
1599	special	2010	1
1599	special	2011	1
1599	special	2012	1
1599	special	2013	1
1501	special	2006	1
1501	special	2007	1
1501	special	2008	1
1501	special	2009	1
1502	special	2006	1
1502	special	2007	1
1502	special	2008	1
1502	special	2009	1
1503	special	2006	1
1503	special	2007	1
1503	special	2008	1
1503	special	2009	1
1504	special	2006	1
1504	special	2007	1
1504	special	2008	1
1504	special	2009	1
1505	special	2006	1
1505	special	2007	1
1505	special	2008	1
1505	special	2009	1
1506	special	2006	1
1506	special	2007	1
1506	special	2008	1
1506	special	2009	1
1507	special	2006	1
1507	special	2007	1
1507	special	2008	1
1507	special	2009	1
1508	special	2006	1
1508	special	2007	1
1508	special	2008	1
1508	special	2009	1
1509	special	2006	1
1509	special	2007	1
1509	special	2008	1
1509	special	2009	1
1510	special	2006	1
1510	special	2007	1
1510	special	2008	1
1510	special	2009	1
1511	special	2006	1
1511	special	2007	1
1511	special	2008	1
1511	special	2009	1
1512	special	2006	1
1512	special	2007	1
1512	special	2008	1
1512	special	2009	1
1513	special	2006	1
1513	special	2007	1
1513	special	2008	1
1513	special	2009	1
1514	special	2006	1
1514	special	2007	1
1514	special	2008	1
1514	special	2009	1
1515	special	2006	1
1515	special	2007	1
1515	special	2008	1
1515	special	2009	1
1516	special	2006	1
1516	special	2007	1
1516	special	2008	1
1516	special	2009	1
1517	special	2006	1
1517	special	2007	1
1517	special	2008	1
1517	special	2009	1
1518	special	2006	1
1518	special	2007	1
1518	special	2008	1
1518	special	2009	1
1519	special	2006	1
1519	special	2007	1
1519	special	2008	1
1519	special	2009	1
1520	special	2006	1
1520	special	2007	1
1520	special	2008	1
1520	special	2009	1
1521	special	2006	1
1521	special	2007	1
1521	special	2008	1
1521	special	2009	1
1522	special	2006	1
1522	special	2007	1
1522	special	2008	1
1522	special	2009	1
1523	special	2006	1
1523	special	2007	1
1523	special	2008	1
1523	special	2009	1
1524	special	2006	1
1524	special	2007	1
1524	special	2008	1
1524	special	2009	1
1525	special	2006	1
1525	special	2007	1
1525	special	2008	1
1525	special	2009	1
1526	special	2006	1
1526	special	2007	1
1526	special	2008	1
1526	special	2009	1
1527	special	2006	1
1527	special	2007	1
1527	special	2008	1
1527	special	2009	1
1528	special	2006	1
1528	special	2007	1
1528	special	2008	1
1528	special	2009	1
1529	special	2006	1
1529	special	2007	1
1529	special	2008	1
1529	special	2009	1
1530	special	2006	1
1530	special	2007	1
1530	special	2008	1
1530	special	2009	1
1531	special	2006	1
1531	special	2007	1
1531	special	2008	1
1531	special	2009	1
1532	special	2006	1
1532	special	2007	1
1532	special	2008	1
1532	special	2009	1
1533	special	2006	1
1533	special	2007	1
1533	special	2008	1
1533	special	2009	1
1534	special	2006	1
1534	special	2007	1
1534	special	2008	1
1534	special	2009	1
