STRING	STRING	STRING	STRING	STRING
ID	Type	TypeID	Order	RandCount
73901	interact	73901	1	
73901	story	73901	2	
73901	interact	73902	3	
73902	interact	73903	1	
73902	story	73902	2	
73902	hunter	73901	3	
73903	story	73903	1	
73903	collect	73901	2	
73904	story	73904	1	
73904	interact	73904	2	
73904	hunter	73902	3	
73906	story	73906	1	
73906	interact	73907	2	
73907	story	73907	1	
73907	interact	73908	2	
73907	hunter	73904	3	
73907	interact	73909	4	
73908	story	73908	1	
73908	interact	73910	2	
73908	hunter	73905	3	
73909	story	73909	1	
73910	story	73910	1	
73905	story	73905	1	
73905	interact	73905	2	
73905	interact	73906	4	
73905	hunter	73903	3	
73905	collect	73902	5	
73916	interact	73926	1	
73916	hunter	73916	2	
73916	hunter	73917	2	
73916	hunter	73918	2	
73914	interact	73920	1	
73914	hunter	73915	2	
73919	interact	73936	1	
73919	interact	73938	3	
73919	interact	73939	4	
73919	interact	73937	2	
73913	hunter	73912	4	
73913	interact	73918	5	
73913	hunter	73913	6	
73913	interact	73919	7	
73913	interact	73943	2	
73913	interact	73944	3	
73913	interact	73947	1	
73917	interact	73929	2	
73917	interact	73930	3	
73917	interact	73931	4	
73917	interact	73941	6	
73917	interact	73951	5	
73917	story	73914	1	
73915	story	73912	2	
73915	interact	73923	3	
73915	interact	73924	4	
73915	interact	73925	5	
73915	interact	73921	6	
73915	interact	73922	1	
73915	interact	73948	7	
73918	interact	73934	2	
73918	story	73913	5	
73918	story	73915	1	
73918	interact	73954	3	
73918	interact	73955	4	
73912	interact	73914	1	
73912	interact	73915	3	
73912	interact	73916	4	
73912	hunter	73911	5	
73912	interact	73917	6	
73912	interact	73956	2	
73911	story	73911	2	
73911	interact	73911	3	
73911	interact	73912	4	
73911	interact	73945	1	
73911	collect	73903	6	
73911	collect	73904	6	
73911	story	73916	7	
73911	interact	73940	8	
73911	interact	73957	5	
