STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81310	interact	36662	1
81310	interact	36663	1
81310	interact	36664	1
81312	hunter	36654	1
81313	hunter	36655	1
81316	hunter	36659	1
81316	hunter	36660	1
81318	collect	36658	1
81320	collect	36660	1
81320	collect	36661	1
81321	story	36650	1
81321	hunter	36663	1
81321	collect	36662	1
81302	interact	36652	1
81302	collect	36650	2
81303	interact	36653	1
81303	collect	36651	2
81304	interact	36654	1
81304	collect	36652	2
81305	interact	36655	1
81305	useitem	36650	2
81306	interact	36656	1
81306	collect	36663	2
81317	hunter	36661	1
81317	hunter	36662	1
81317	collect	36657	2
81307	interact	36657	1
81307	hunter	36650	2
81307	collect	36653	3
81308	interact	36658	1
81308	interact	36659	2
81308	hunter	36651	3
81309	interact	36660	1
81309	interact	36661	2
81309	collect	36654	3
81314	hunter	36656	1
81314	collect	36656	2
81322	story	36651	2
81322	useitem	36653	1
81319	collect	36659	1
81311	interact	36665	1
81311	collect	36655	2
81315	hunter	36658	1
