STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
5201	interact	33300	1
5202	interact	33301	1
5202	hunter	33302	2
5203	interact	33303	1
5203	useitem	33304	2
5203	interact	33305	3
5205	interact	33307	1
5205	interact	33308	2
5211	interact	33319	1
5211	hunter	33320	2
5212	interact	33321	1
5212	interact	33322	2
5206	interact	33309	1
5206	collect	33310	2
5214	interact	33324	1
5215	story	33326	1
5215	interact	33326	2
5209	story	33316	1
5209	interact	33317	2
5216	story	33327	1
5217	interact	33329	2
5217	interact	33328	1
5219	interact	33332	1
5219	hunter	33333	2
5219	interact	33333	3
5220	interact	33334	1
5220	hunter	33334	2
5207	interact	33312	1
5207	hunter	33313	2
5207	interact	33313	3
5210	interact	33320	1
5221	story	33335	1
5221	interact	33336	1
5226	interact	33342	1
5226	hunter	33343	2
5226	interact	33344	3
5227	story	33345	1
5227	interact	33346	2
5227	interact	33347	3
5228	interact	33348	1
5228	hunter	33349	2
5228	interact	33350	3
5229	interact	33351	1
5229	hunter	33352	2
5229	interact	33353	3
5231	hunter	33358	1
5231	hunter	33359	2
5231	hunter	33360	3
5231	interact	33361	4
5230	story	33354	1
5230	interact	33355	2
5230	interact	33356	3
5230	interact	33357	4
5232	story	33362	1
5232	interact	33363	2
5222	collect	33337	1
5222	interact	33338	2
5222	interact	33337	3
5218	interact	33330	1
5218	interact	33331	2
5204	interact	33306	1
5204	interact	33302	2
5208	interact	33315	1
5208	interact	33343	2
5225	story	33339	1
5225	collect	33340	2
5225	interact	33341	3
5233	story	33363	1
5233	story	33364	2
5233	story	33365	3
5234	interact	33365	1
5234	story	33363	2
5235	hunter	33361	1
5235	hunter	33362	1
