STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22013	interact	3010	1
22095	story	3015	1
22049	interact	3113	1
22024	interact	3014	1
22024	interact	3015	1
22024	interact	3016	1
22003	interact	3003	1
22003	interact	3006	3
22003	story	3006	4
22006	interact	3007	1
22006	interact	3008	2
22007	interact	3009	1
22011	interact	3002	1
22011	interact	3004	2
22015	hunter	3007	1
22015	interact	3011	2
22015	useitem	3002	3
22015	interact	3098	4
22016	interact	3099	1
22016	hunter	3008	2
22017	interact	3017	1
22017	interact	3018	2
22017	useitem	3003	3
22021	interact	3013	1
22026	story	3007	1
22026	interact	3087	2
22028	hunter	3006	1
22028	interact	3091	2
22030	interact	3084	1
22030	interact	3085	2
22030	story	3009	3
22031	interact	3086	1
22031	story	3008	2
22042	interact	3094	1
22042	interact	3095	2
22027	choose	10	1
22044	interact	3097	1
22044	convoy	3003	2
22029	interact	3088	1
22029	interact	3090	2
22037	interact	3092	1
22037	interact	3115	2
22038	hunter	3009	1
22038	interact	3116	2
22019	interact	3117	1
22019	interact	3012	2
22047	interact	3118	1
22047	story	3071	2
22079	interact	3121	1
22079	story	3072	2
22080	story	3014	1
22080	interact	3029	2
22080	collect	3065	3
22081	interact	3001	1
22073	interact	3123	1
22078	story	3073	1
22078	interact	3069	2
22085	interact	3030	1
22085	story	3040	2
22085	story	3038	3
22086	story	3041	1
22086	interact	3075	2
22086	interact	3076	3
22051	interact	3122	1
22051	interact	3056	2
22051	hunter	3010	3
22054	hunter	3019	1
22054	interact	3074	3
22054	story	3074	4
22054	interact	3079	2
22058	convoy	3019	1
22063	story	3075	1
22064	interact	3068	1
22065	interact	3023	1
22075	interact	3119	1
22082	interact	3070	1
22082	useitem	3018	1
22082	interact	3071	2
22062	interact	3021	1
22061	interact	3005	2
22061	collect	3001	3
22061	story	3042	1
22050	story	3011	1
22050	convoy	3001	2
22050	story	3076	3
22053	interact	3077	1
22053	convoy	3002	3
22053	story	3012	4
22053	interact	3080	2
22096	interact	3124	1
