STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81953	hunter	38786	1
81953	interact	38780	2
81953	collect	38781	3
81954	hunter	38787	1
81954	hunter	38788	1
81955	hunter	38789	1
81955	hunter	38790	1
81956	hunter	38791	1
81956	interact	38781	2
81956	collect	38782	3
81957	hunter	38792	1
81957	hunter	38793	1
81958	hunter	38794	1
81958	interact	38782	2
81958	hunter	38795	3
81959	hunter	38796	1
81959	interact	38783	2
81960	interact	38784	1
81960	interact	38785	2
81961	hunter	38797	1
81961	hunter	38798	1
81963	hunter	38800	1
81963	hunter	38801	1
81964	hunter	38802	1
81964	hunter	38803	1
81965	interact	38786	1
81965	hunter	38804	2
81965	interact	38787	3
81966	hunter	38805	1
81966	hunter	38806	1
81967	hunter	38807	1
81967	interact	38788	3
81967	hunter	38808	2
81968	interact	38789	1
81968	collect	38783	2
81969	interact	38790	1
81969	interact	38791	2
81970	useitem	38780	1
81970	collect	38784	3
81970	interact	38792	2
81971	collect	38785	1
81951	hunter	38782	1
81951	hunter	38783	1
81962	hunter	38799	1
81962	interact	38793	2
81950	hunter	38780	1
81950	hunter	38781	1
81952	hunter	38784	1
81952	hunter	38785	1
81952	collect	38780	3
81952	interact	38794	2
