STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
80032	interact	31638	1
80032	interact	31639	2
80032	interact	31640	3
80032	hunter	31641	4
80033	hunter	31642	1
80035	interact	31646	1
80035	hunter	31647	2
80036	hunter	31648	1
80036	interact	31649	2
80039	interact	31656	1
80039	hunter	31657	2
80040	interact	31658	1
80040	interact	31659	2
80040	interact	31660	3
80040	interact	31661	4
80042	interact	31665	1
80042	interact	31666	2
80043	interact	31667	1
80043	hunter	31668	2
80044	hunter	31669	1
80044	interact	31670	2
80045	interact	31671	1
80045	hunter	31672	2
80046	interact	31673	1
80046	story	31674	2
80047	hunter	31675	1
80047	interact	31676	2
80048	hunter	31677	1
80048	interact	31678	2
80049	hunter	31679	1
80049	interact	31680	2
80050	hunter	31681	1
80050	interact	31682	2
80054	interact	31689	1
80054	interact	31690	2
80055	interact	31691	1
80055	interact	31692	2
80056	hunter	31693	1
80056	interact	31694	2
80056	hunter	31695	3
80057	interact	31696	1
80058	hunter	31697	1
80058	interact	31698	2
80058	hunter	31699	3
80059	hunter	31700	1
80051	hunter	31683	1
80051	hunter	31685	3
80051	interact	31684	2
80060	hunter	31701	1
80061	hunter	31702	1
80062	hunter	31703	1
80063	hunter	31704	1
80053	interact	31686	1
80053	hunter	31687	2
80053	interact	31688	3
80064	hunter	31705	1
80064	interact	31706	2
80064	interact	31707	3
80066	interact	31712	1
80066	hunter	31713	2
80068	hunter	31717	1
80068	interact	31718	2
80068	interact	31719	3
80068	interact	31720	4
80067	hunter	31714	1
80067	interact	31715	2
80067	interact	31716	3
80037	collect	31650	1
80037	interact	31651	2
80037	useitem	31652	3
80031	interact	31635	2
80031	interact	31636	3
80031	interact	31637	4
80031	interact	31721	1
80034	interact	31644	2
80034	interact	31645	3
80034	interact	31722	1
80069	hunter	31631	1
80038	hunter	31653	3
80038	interact	31654	2
80038	hunter	31655	1
80065	interact	31709	2
80065	interact	31710	3
80065	hunter	31711	4
80065	interact	31723	1
80041	interact	31662	1
80041	interact	31663	2
