STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
51630	question	9801	1
51629	question	9802	1
51631	interact	9819	1
51631	useitem	9801	2
51631	story	9810	3
51632	interact	9820	2
51632	useitem	9802	3
51632	interact	9821	1
51634	story	9811	1
51634	interact	9822	2
51634	useitem	9803	3
51634	story	9812	4
51636	story	9814	1
51636	interact	9825	2
51636	useitem	9804	3
51635	hunter	9812	2
51635	interact	9826	1
51635	story	9815	3
51633	interact	9823	2
51633	story	9813	1
51633	useitem	9805	3
51633	interact	9824	4
51501	story	9850	1
51505	story	9851	1
51506	story	9852	1
51503	story	9854	1
51504	story	9855	1
51502	interact	9851	1
51511	story	9856	1
51526	special	930	-1
51526	special	931	-1
51527	special	932	1
51528	special	933	1
51525	special	923	-1
51525	special	926	-1
51525	special	927	-1
51525	special	928	-1
51525	special	929	-1
51529	special	924	1
51638	story	9816	1
51640	story	9857	1
