STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26149	hunter	13076	1
26149	interact	13086	2
26151	interact	13087	1
26151	interact	13088	2
26153	hunter	13078	1
26153	interact	13090	2
26156	story	13077	1
26156	interact	13093	2
26157	collect	13077	1
26158	useitem	13076	1
26160	interact	13094	1
26160	interact	13095	2
26162	interact	13098	1
26162	interact	13099	2
26145	interact	13076	1
26145	story	13078	2
26165	hunter	13082	1
26165	story	13080	2
26166	interact	13077	1
26166	story	13081	2
26167	hunter	13083	1
26167	story	13082	2
26148	story	13084	1
26147	hunter	13085	1
26147	interact	13082	2
26159	useitem	13077	1
26159	interact	13083	2
26154	hunter	13080	2
26154	interact	13091	1
26163	interact	13100	1
26161	interact	13096	1
26161	collect	13078	2
26161	interact	13097	3
26161	hunter	13081	4
26146	interact	13078	1
26146	interact	13084	2
26146	interact	13080	3
26146	story	13076	4
26152	hunter	13077	1
26152	interact	13089	3
26152	interact	13079	2
26155	hunter	13079	1
26155	story	13079	2
26155	interact	13081	3
26164	story	13085	1
26168	hunter	13084	1
26168	story	13083	2
26168	interact	13092	3
26168	story	13086	4
