STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
34006	story	17001	1
34006	interact	17004	2
34013	story	17002	1
34033	interact	17014	1
34033	useitem	17002	2
34025	interact	17076	1
34025	hunter	17053	2
34026	hunter	17011	2
34026	interact	17077	1
34030	choose	13	1
34007	story	17025	1
34011	interact	17082	1
34011	hunter	17008	2
34018	hunter	17054	1
34018	story	17028	2
34018	interact	17085	3
34020	story	17029	1
34021	story	17030	1
34021	convoy	17023	2
34021	interact	17086	3
34027	story	17004	2
34027	interact	17087	1
34028	hunter	17055	1
34028	hunter	17010	3
34028	interact	17088	2
34029	convoy	17024	1
34029	interact	17089	2
34032	story	17005	1
34032	interact	17091	2
34015	story	17031	1
34015	interact	17092	2
34015	hunter	17056	3
34001	interact	17001	1
34012	interact	17083	1
34012	convoy	17022	2
34031	interact	17090	1
34031	convoy	17026	2
34008	story	17026	1
34008	hunter	17004	2
34008	interact	17078	3
34008	interact	17093	4
34140	interact	17094	1
34140	story	17032	2
34143	story	17035	3
34143	interact	17096	1
34143	hunter	17057	2
34144	interact	17097	1
34144	hunter	17058	2
34142	story	17034	2
34142	convoy	17027	3
34142	interact	17098	1
34004	interact	17095	1
34004	story	17033	2
34009	story	17027	1
34010	interact	17081	2
34010	interact	17099	1
34024	collect	17008	1
34023	useitem	17001	1
34014	interact	17010	1
34036	story	17036	1
34036	interact	17018	2
34038	story	17038	1
34038	interact	17020	2
34038	interact	17021	3
34039	hunter	17060	1
34040	story	17039	1
34049	story	17043	1
34050	collect	17011	1
34051	hunter	17017	1
34052	story	17044	1
34052	interact	17027	2
34054	convoy	17029	1
34054	interact	17029	2
34037	story	17037	1
34037	story	17047	2
34048	interact	17024	1
34048	interact	17026	3
34048	useitem	17007	4
34048	story	17048	2
34053	collect	17012	2
34053	story	17049	1
34058	story	17046	2
34058	story	17054	3
34058	hunter	17061	1
34063	interact	17030	1
34063	story	17056	2
34042	convoy	17028	1
34059	interact	17071	1
34064	hunter	17024	1
34064	useitem	17009	2
34064	interact	17023	3
34066	interact	17017	1
34035	interact	17016	1
34067	interact	17100	1
34047	story	17042	1
34055	story	17045	1
34055	story	17050	2
34055	story	17057	3
34056	interact	17031	1
34057	hunter	17020	1
34057	story	17058	2
34057	interact	17034	4
34057	story	17053	3
34068	interact	17032	1
34062	interact	17025	2
34062	story	17055	3
34062	hunter	17022	4
34062	interact	17028	1
34065	story	17059	1
34065	collect	17016	4
34065	story	17060	5
34065	interact	17079	2
34065	interact	17080	3
34070	hunter	17027	1
34070	interact	17034	2
34069	collect	17017	1
34043	hunter	17013	1
34043	story	17061	2
34043	convoy	17030	3
34043	story	17062	4
34046	hunter	17014	2
34046	story	17041	3
34046	hunter	17016	4
34046	convoy	17032	1
34041	story	17040	1
34096	interact	17052	1
