STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
85051	hunter	54751	1
85053	hunter	54753	1
85055	hunter	54755	1
85056	hunter	54756	1
85057	hunter	54757	1
85066	collect	54756	1
85067	collect	54757	1
85068	collect	54758	1
85070	interact	54750	1
85071	interact	54751	1
85072	interact	54752	1
85078	interact	54758	1
85079	interact	54759	1
85082	interact	54762	1
85085	useitem	54750	1
85086	useitem	54751	1
85088	useitem	54753	1
85089	useitem	54754	1
85090	useitem	54755	1
85091	useitem	54756	1
85092	useitem	54757	1
85093	convoy	54750	1
85094	convoy	54751	1
85096	story	54750	1
85097	story	54751	1
85098	hunter	54760	1
85099	interact	54765	1
85099	interact	54766	2
85058	hunter	54758	1
85058	hunter	54759	1
85069	collect	54759	1
85069	collect	54751	1
85065	collect	54755	1
85065	collect	54753	1
85064	collect	54754	1
85064	collect	54750	1
85087	useitem	54752	1
85087	interact	54767	2
85095	convoy	54752	1
