STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22625	interact	3326	1
22626	convoy	3326	1
22626	interact	3327	2
22627	story	3326	1
22627	collect	3326	1
22628	useitem	3326	1
22629	collect	3327	1
22630	interact	3328	1
22630	hunter	3326	2
22630	interact	3329	3
22630	hunter	3327	4
22631	story	3327	1
22631	interact	3330	3
22631	hunter	3328	2
22632	useitem	3327	1
22632	hunter	3329	2
22633	interact	3331	1
22633	hunter	3330	2
22634	story	3328	1
22634	hunter	3331	2
22634	interact	3332	3
22635	interact	3333	1
22635	convoy	3327	2
22636	story	3329	1
22637	question	3326	1
22637	interact	3334	2
22637	hunter	3332	3
22638	hunter	3333	1
22638	interact	3335	2
22638	collect	3328	3
22639	convoy	3328	1
22640	hunter	3334	1
22641	interact	3336	1
22641	interact	3337	2
22641	useitem	3328	3
22643	interact	3338	1
22643	interact	3339	2
22645	collect	3329	1
22645	collect	3330	1
22646	collect	3331	1
22647	hunter	3335	1
22647	interact	3340	2
22647	interact	3341	3
22648	interact	3342	1
22649	story	3330	1
