STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86300	hunter	41729	1
86300	interact	41729	2
86300	collect	41729	3
86301	collect	41730	0
86301	collect	41731	0
86302	hunter	41730	1
86303	hunter	41731	1
86304	hunter	41732	1
86304	interact	41730	2
86305	hunter	41733	1
86305	hunter	41734	1
86307	interact	41731	1
86307	hunter	41735	2
86308	interact	41732	1
86308	collect	41732	2
86309	hunter	41736	1
86310	collect	41733	1
86311	hunter	41737	1
86311	interact	41733	2
86311	useitem	41729	3
86312	interact	41734	1
86312	interact	41735	2
86312	hunter	41738	3
86313	interact	41736	1
86314	interact	41737	1
86314	interact	41738	2
86315	interact	41739	1
86315	interact	41740	2
86316	interact	41741	1
86316	hunter	41739	2
86306	useitem	41730	1
86306	interact	41742	2
86306	hunter	41740	3
86321	interact	41743	1
86321	interact	41744	2
86321	collect	41734	3
86318	useitem	41731	1
86318	interact	41745	2
86318	hunter	41741	3
86317	interact	41746	1
86317	interact	41747	2
86320	hunter	41742	1
86320	interact	41748	2
86320	hunter	41743	3
86319	story	41729	1
86319	hunter	41744	2
86323	interact	41749	1
86323	hunter	41745	2
86323	interact	41750	3
86322	hunter	41746	1
