STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26098	useitem	13051	1
26101	story	13051	1
26101	interact	13051	2
26101	collect	13051	3
26101	hunter	13051	4
26102	interact	13052	1
26102	hunter	13052	2
26102	interact	13053	3
26104	story	13052	1
26106	interact	13056	1
26106	hunter	13054	2
26106	interact	13057	3
26107	interact	13058	1
26107	collect	13052	2
26108	story	13053	1
26108	useitem	13052	2
26109	story	13054	1
26110	interact	13059	1
26110	collect	13053	2
26111	convoy	13051	1
26111	interact	13060	2
26111	interact	13061	3
26111	hunter	13055	4
26112	interact	13062	1
26113	story	13055	1
26113	hunter	13056	2
26113	interact	13063	3
26114	interact	13064	1
26114	interact	13065	2
26116	collect	13054	1
26117	useitem	13053	1
26117	story	13056	2
26119	interact	13068	1
26119	hunter	13058	2
26120	interact	13069	1
26120	convoy	13052	2
26120	collect	13055	3
26105	interact	13054	1
26105	hunter	13053	2
26105	interact	13055	3
26105	interact	13071	4
26121	story	13057	1
26097	interact	13072	1
26118	interact	13066	2
26118	hunter	13057	3
26118	interact	13067	4
26118	interact	13073	1
26122	hunter	13059	1
26122	hunter	13060	2
