STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82300	interact	40720	1
82300	hunter	40720	1
82301	collect	40720	1
82301	collect	40721	2
82302	interact	40721	1
82302	collect	40722	2
82303	collect	40723	1
82303	interact	40722	2
82305	collect	40725	1
82305	collect	40726	2
82306	story	40720	1
82306	question	40720	2
82307	hunter	40722	1
82307	hunter	40723	2
82308	collect	40727	1
82308	collect	40728	2
82311	hunter	40725	1
82311	collect	40732	2
82312	interact	40723	1
82312	interact	40724	2
82313	collect	40733	1
82314	interact	40725	1
82315	story	40722	1
82315	hunter	40726	2
82318	collect	40736	1
82318	hunter	40729	2
82318	hunter	40730	3
82319	story	40723	1
82319	question	40723	2
82320	hunter	40731	1
82321	collect	40737	1
82321	collect	40738	2
82322	hunter	40732	1
82309	story	40721	1
82309	collect	40729	2
82310	collect	40730	1
82310	hunter	40724	2
82310	collect	40731	3
82304	hunter	40721	1
82304	collect	40724	1
82317	hunter	40728	1
82317	collect	40735	1
82316	hunter	40727	1
82316	collect	40734	1
82323	hunter	40733	1
82323	collect	40739	1
