STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22577	story	3301	1
22578	hunter	3301	1
22578	story	3302	2
22579	interact	3301	1
22580	hunter	3302	1
22581	story	3303	1
22582	collect	3301	2
22582	interact	3302	1
22583	interact	3303	1
22583	hunter	3303	2
22583	collect	3302	3
22584	hunter	3304	1
22584	interact	3304	2
22585	interact	3305	1
22585	interact	3306	2
22585	interact	3307	3
22586	convoy	3301	1
22587	hunter	3305	1
22588	interact	3308	1
22589	collect	3303	1
22590	interact	3309	1
22590	hunter	3306	2
22591	interact	3310	1
22591	collect	3304	2
22592	convoy	3302	1
22593	interact	3311	1
22593	interact	3312	2
22594	hunter	3307	1
22596	interact	3313	1
22596	convoy	3303	2
22597	interact	3314	1
22597	hunter	3308	2
22598	story	3304	1
22599	story	3305	1
22600	useitem	3301	1
22600	collect	3305	2
22602	hunter	3309	1
22603	hunter	3310	1
22603	interact	3315	2
22603	convoy	3304	3
22604	interact	3316	1
22604	hunter	3311	2
22605	story	3306	1
22606	useitem	3302	1
22607	interact	3317	1
22607	hunter	3312	2
22608	convoy	3305	1
22608	interact	3318	2
22608	convoy	3306	3
22609	hunter	3313	1
22624	hunter	3314	1
