STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26724	hunter	13376	1
26725	story	13376	1
26726	interact	13376	1
26728	hunter	13377	1
26731	story	13377	1
26734	story	13378	1
26735	collect	13376	1
26736	hunter	13378	1
26739	story	13379	1
26740	hunter	13379	1
26741	story	13380	1
26743	story	13381	1
26745	hunter	13380	1
26746	story	13382	1
26748	story	13383	1
26749	hunter	13381	1
26750	story	13384	1
26751	hunter	13382	1
26751	useitem	13376	2
26753	story	13385	1
26755	story	13386	1
26757	story	13387	1
26758	hunter	13383	1
26759	story	13388	1
26760	hunter	13384	1
26761	story	13389	1
26763	story	13390	1
26766	hunter	13385	1
26767	story	13391	1
26721	interact	13377	1
