STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82850	hunter	43600	1
82850	collect	43600	2
82854	interact	43602	1
82854	interact	43603	2
82855	story	43600	1
82855	interact	43604	2
82855	useitem	43600	3
82857	hunter	43601	1
82857	hunter	43602	2
82858	hunter	43603	1
82858	collect	43603	2
82861	hunter	43605	1
82861	collect	43604	2
82861	hunter	43606	3
82862	hunter	43607	1
82862	collect	43605	2
82863	story	43602	1
82863	hunter	43608	2
82863	collect	43606	3
82864	interact	43606	1
82864	interact	43607	2
82864	interact	43608	3
82865	hunter	43609	1
82865	hunter	43610	2
82866	interact	43609	1
82866	interact	43610	2
82867	hunter	43611	1
82867	collect	43607	3
82868	interact	43611	1
82868	hunter	43612	2
82869	hunter	43613	1
82869	collect	43608	2
82871	hunter	43615	1
82871	collect	43610	2
82872	interact	43612	1
82872	interact	43613	2
82853	interact	43614	1
82860	interact	43615	1
82870	hunter	43614	1
82870	collect	43609	2
82856	interact	43605	2
82856	interact	43616	1
82852	interact	43600	1
82859	story	43601	1
