STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26193	interact	13101	1
26194	collect	13101	1
26194	interact	13102	2
26196	interact	13103	1
26196	hunter	13101	2
26196	convoy	13101	3
26197	hunter	13102	1
26197	story	13101	2
26198	interact	13104	1
26198	hunter	13103	2
26198	story	13102	3
26199	interact	13105	1
26199	useitem	13101	2
26199	collect	13102	3
26200	interact	13106	1
26200	collect	13103	2
26200	interact	13107	3
26201	hunter	13104	1
26201	interact	13108	2
26203	collect	13104	1
26202	story	13103	1
26202	interact	13110	2
26205	interact	13109	1
26206	interact	13111	1
26207	hunter	13105	1
26207	story	13104	2
26208	interact	13112	1
26208	story	13105	2
26209	interact	13113	1
26209	hunter	13106	2
26209	story	13106	3
26209	interact	13114	4
26210	interact	13115	1
26210	interact	13116	2
26211	interact	13117	1
26211	interact	13118	2
26211	useitem	13102	3
26212	hunter	13107	1
26212	interact	13119	2
26213	hunter	13108	1
26213	convoy	13102	2
26214	interact	13120	1
26214	hunter	13109	2
26215	interact	13121	1
26215	interact	13122	2
26216	interact	13123	1
