STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
84400		君子堂主建筑群		s890101	7		WorldNpc03446		7	7								15539;10416;3681;25665									title_84400	context_84400	accept_84400_1;menu_84400_1	complete_84400	uncom_84400	target_84400	task_TrackInfo_84400	next_84400	CanAcceptMenu_84400	UncompleteMenu_84400	CompleteMenu_84400					1	1	1	1	1			201				repute_jianghu|700
84401		君子堂主建筑群		s890101	5	WorldNpc03406	WorldNpc03392		7	7								15539;25665									title_84401	context_84401	accept_84401_1;menu_84401_1	complete_84401	uncom_84401	target_84401	task_TrackInfo_84401	next_84401	CanAcceptMenu_84401	UncompleteMenu_84401	CompleteMenu_84401					1		1	1	1			201		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|700
84402		君子堂主建筑群		s890101	5	WorldNpc03443	WorldNpc03443		7	7								15539;25665									title_84402	context_84402	accept_84402_1;menu_84402_1	complete_84402	uncom_84402	target_84402	task_TrackInfo_84402	next_84402	CanAcceptMenu_84402	UncompleteMenu_84402	CompleteMenu_84402					1	1	1	1	1			201				repute_jianghu|700
84403		君子堂主建筑群		s890101	5	WorldNpc03411	WorldNpc03456		7	7								15539;25665									title_84403	context_84403	accept_84403_1;menu_84403_1	complete_84403	uncom_84403	target_84403	task_TrackInfo_84403	next_84403	CanAcceptMenu_84403	UncompleteMenu_84403	CompleteMenu_84403					1		1	1	1			201		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|700
84404		君子堂主建筑群		s890101	5	WorldNpc03457	WorldNpc03457		7	7								15539;25665									title_84404	context_84404	accept_84404_1;menu_84404_1	complete_84404	uncom_84404	target_84404	task_TrackInfo_84404	next_84404	CanAcceptMenu_84404	UncompleteMenu_84404	CompleteMenu_84404					1	1	1	1	1			201				repute_jianghu|700
84405		君子堂主建筑群		s890101	7		WorldNpc03459		7	7								15539;10416;3682;25665									title_84405	context_84405	accept_84405_1;menu_84405_1	complete_84405	uncom_84405	target_84405	task_TrackInfo_84405	next_84405	CanAcceptMenu_84405	UncompleteMenu_84405	CompleteMenu_84405					1	1	1	1	1			201				repute_jianghu|700
84406		君子堂主建筑群		s890101	5	WorldNpc03459	WorldNpc03457		7	7								15539;25665									title_84406	context_84406	accept_84406_1;menu_84406_1	complete_84406	uncom_84406	target_84406	task_TrackInfo_84406	next_84406	CanAcceptMenu_84406	UncompleteMenu_84406	CompleteMenu_84406					1	1	1	1	1			201				repute_jianghu|700
84407		君子堂主建筑群		s890101	5	WorldNpc03457	WorldNpc03460		7	7								15539;25665									title_84407	context_84407	accept_84407_1;menu_84407_1	complete_84407	uncom_84407	target_84407	task_TrackInfo_84407	next_84407	CanAcceptMenu_84407	UncompleteMenu_84407	CompleteMenu_84407					1		1	1	1			201		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|700
84408		君子堂主建筑群		s890101	5				7	7								3174;25665									title_84408	context_84408	accept_84408_1;menu_84408_1	complete_84408	uncom_84408	target_84408	task_TrackInfo_84408	next_84408	CanAcceptMenu_84408	UncompleteMenu_84408	CompleteMenu_84408					1	1	1	1	1			201				repute_jianghu|60418383
