STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
82400		幽云十六州石头城		s780505	5	WorldNpc05507	WorldNpc05508		18	18								3174;3170	repute_jianghu|60418383										title_82400	context_82400	accept_82400_1;menu_82400_1	complete_82400		target_82400		next_82400	CanAcceptMenu_82400		CompleteMenu_82400					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82401		幽云十六州石头城		s780505	5	WorldNpc05509	WorldNpc05509		18	18								3174;3170	repute_jianghu|60418383										title_82401	context_82401	accept_82401_1;menu_82401_1	complete_82401		target_82401		next_82401	CanAcceptMenu_82401		CompleteMenu_82401					1	1	1	1	1			94		
82402		幽云十六州石头城		s780505	7	WorldNpc05510	WorldNpc05509		18	18								3174;3170;10416;3740	repute_jianghu|60418383					36841					title_82402	context_82402	accept_82402_1;menu_82402_1	complete_82402		target_82402		next_82402	CanAcceptMenu_82402		CompleteMenu_82402					1	1	1	1	1			94		
82403		幽云十六州石头城		s780505	5	WorldNpc05511	WorldNpc05511		18	18								3174;3170	repute_jianghu|60418383										title_82403	context_82403	accept_82403_1;menu_82403_1	complete_82403		target_82403		next_82403	CanAcceptMenu_82403		CompleteMenu_82403					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82404		幽云十六州石头城		s780505	5	WorldNpc05510	WorldNpc05510		18	18								3174;3170	repute_jianghu|60418383										title_82404	context_82404	accept_82404_1;menu_82404_1	complete_82404		target_82404		next_82404	CanAcceptMenu_82404		CompleteMenu_82404					1	1	1	1	1			94		
82405		幽云十六州石头城		s780505	5	WorldNpc05507	WorldNpc05507		18	18								3174;3170	repute_jianghu|60418383										title_82405	context_82405	accept_82405_1;menu_82405_1	complete_82405		target_82405		next_82405	CanAcceptMenu_82405		CompleteMenu_82405					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82406		幽云十六州石头城		s780505	5	WorldNpc05512	WorldNpc05507		18	18								3174;3170	repute_jianghu|60418383										title_82406	context_82406	accept_82406_1;menu_82406_1	complete_82406		target_82406		next_82406	CanAcceptMenu_82406		CompleteMenu_82406					1	1	1	1	1			94		
82407		幽云十六州石头城		s780505	7	WorldNpc05507	WorldNpc05507		18	18								3174;3170;10416;3741	repute_jianghu|60418383										title_82407	context_82407	accept_82407_1;menu_82407_1	complete_82407		target_82407		next_82407	CanAcceptMenu_82407		CompleteMenu_82407					1	1	1	1	1			94		
82408		幽云十六州石头城		s780505	5	WorldNpc05507	WorldNpc05513		18	18								3174;3170	repute_jianghu|60418383										title_82408	context_82408	accept_82408_1;menu_82408_1	complete_82408		target_82408		next_82408	CanAcceptMenu_82408		CompleteMenu_82408					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82409		幽云十六州石头城		s780505	5	WorldNpc05513	WorldNpc05514		18	18								3174;3170	repute_jianghu|60418383										title_82409	context_82409	accept_82409_1;menu_82409_1	complete_82409		target_82409		next_82409	CanAcceptMenu_82409		CompleteMenu_82409					1	1	1	1	1			94		
82410		幽云十六州石头城		s780505	5	WorldNpc05514	WorldNpc05514		18	18								3174;3170	repute_jianghu|60418383										title_82410	context_82410	accept_82410_1;menu_82410_1	complete_82410		target_82410		next_82410	CanAcceptMenu_82410		CompleteMenu_82410					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82411		幽云十六州石头城		s780505	7	WorldNpc05515	WorldNpc05515		18	18								3174;3170;10416;3742	repute_jianghu|60418383										title_82411	context_82411	accept_82411_1;menu_82411_1	complete_82411		target_82411		next_82411	CanAcceptMenu_82411		CompleteMenu_82411					1	1	1	1	1			94		
82412		幽云十六州石头城		s780505	5	WorldNpc05515	WorldNpc05516		18	18								3174;3170	repute_jianghu|60418383										title_82412	context_82412	accept_82412_1;menu_82412_1	complete_82412		target_82412		next_82412	CanAcceptMenu_82412		CompleteMenu_82412					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82413		幽云十六州石头城		s780505	5	WorldNpc05514	WorldNpc05514		18	18								3174;3170	repute_jianghu|60418383										title_82413	context_82413	accept_82413_1;menu_82413_1	complete_82413		target_82413		next_82413	CanAcceptMenu_82413		CompleteMenu_82413					1	1	1	1	1			94		
82414		幽云十六州石头城		s780505	5	WorldNpc05515	WorldNpc05515		18	18								3174;3170	repute_jianghu|60418383										title_82414	context_82414	accept_82414_1;menu_82414_1	complete_82414		target_82414		next_82414	CanAcceptMenu_82414		CompleteMenu_82414					1	1	1	1	1			94		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0
82415		幽云十六州石头城		s780505	5	WorldNpc05517	WorldNpc05517		18	18								3174;3170	repute_jianghu|60418383										title_82415	context_82415	accept_82415_1;menu_82415_1	complete_82415		target_82415		next_82415	CanAcceptMenu_82415		CompleteMenu_82415					1	1	1	1	1			94		
82416		幽云十六州石头城		s780505	7	WorldNpc05518	WorldNpc05518		18	18								3174;3170;10416;3743	repute_jianghu|60418383										title_82416	context_82416	accept_82416_1;menu_82416_1	complete_82416		target_82416		next_82416	CanAcceptMenu_82416		CompleteMenu_82416					1	1	1	1	1			94		
82417		幽云十六州石头城		s780505	5	WorldNpc05519	WorldNpc05519		18	18								3174;3170	repute_jianghu|60418383										title_82417	context_82417	accept_82417_1;menu_82417_1	complete_82417		target_82417		next_82417	CanAcceptMenu_82417		CompleteMenu_82417					1	1	1	1	1			94		
