STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
84500		¾ý×ÓÌÃÀ¼¹È		s890303	7				7	7								3174									title_84500	context_84500	accept_84500_1;menu_84500_1	complete_84500	uncom_84500	target_84500	task_TrackInfo_84500	next_84500	CanAcceptMenu_84500	UncompleteMenu_84500	CompleteMenu_84500					1	1	1	1	1			203				repute_jianghu|60418383
84501		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84501	context_84501	accept_84501_1;menu_84501_1	complete_84501	uncom_84501	target_84501	task_TrackInfo_84501	next_84501	CanAcceptMenu_84501	UncompleteMenu_84501	CompleteMenu_84501					1	1	1	1	1			203		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84502		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84502	context_84502	accept_84502_1;menu_84502_1	complete_84502	uncom_84502	target_84502	task_TrackInfo_84502	next_84502	CanAcceptMenu_84502	UncompleteMenu_84502	CompleteMenu_84502					1	1	1	1	1			203				repute_jianghu|60418383
84503		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84503	context_84503	accept_84503_1;menu_84503_1	complete_84503	uncom_84503	target_84503	task_TrackInfo_84503	next_84503	CanAcceptMenu_84503	UncompleteMenu_84503	CompleteMenu_84503					1	1	1	1	1			203		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84504		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84504	context_84504	accept_84504_1;menu_84504_1	complete_84504	uncom_84504	target_84504	task_TrackInfo_84504	next_84504	CanAcceptMenu_84504	UncompleteMenu_84504	CompleteMenu_84504					1	1	1	1	1			203				repute_jianghu|60418383
84505		¾ý×ÓÌÃÀ¼¹È		s890303	7				7	7								3174									title_84505	context_84505	accept_84505_1;menu_84505_1	complete_84505	uncom_84505	target_84505	task_TrackInfo_84505	next_84505	CanAcceptMenu_84505	UncompleteMenu_84505	CompleteMenu_84505					1	1	1	1	1			203				repute_jianghu|60418383
84506		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84506	context_84506	accept_84506_1;menu_84506_1	complete_84506	uncom_84506	target_84506	task_TrackInfo_84506	next_84506	CanAcceptMenu_84506	UncompleteMenu_84506	CompleteMenu_84506					1	1	1	1	1			203		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84507		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84507	context_84507	accept_84507_1;menu_84507_1	complete_84507	uncom_84507	target_84507	task_TrackInfo_84507	next_84507	CanAcceptMenu_84507	UncompleteMenu_84507	CompleteMenu_84507					1	1	1	1	1			203				repute_jianghu|60418383
84508		¾ý×ÓÌÃÀ¼¹È		s890303	5				7	7								3174									title_84508	context_84508	accept_84508_1;menu_84508_1	complete_84508	uncom_84508	target_84508	task_TrackInfo_84508	next_84508	CanAcceptMenu_84508	UncompleteMenu_84508	CompleteMenu_84508					1	1	1	1	1			203		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
