STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
80600		бЬгъзЏ		s710101	5	WorldNpc00973			3	3								15539	repute_jianghu|700										title_80600	context_80600	accept_80600_1;menu_80600_1	complete_80600	uncom_80600	target_80600	task_TrackInfo_80600	next_80600	CanAcceptMenu_80600	UncompleteMenu_80600	CompleteMenu_80600					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80601		бЬгъзЏ		s710101	5	WorldNpc00975	WorldNpc00976		3	3								10625;15539	repute_jianghu|700								SubmitNpcEx_80601		title_80601	context_80601	accept_80601_1;menu_80601_1	complete_80601;submit_80601	uncom_80601	target_80601	task_TrackInfo_80601	next_80601	CanAcceptMenu_80601	UncompleteMenu_80601	CompleteMenu_80601					1	0	0	1	0					
80602		бЬгъзЏ		s710101	5	WorldNpc00628	WorldNpc00566		3	3								22700									SubmitNpcEx_80602		title_80602	context_80602	accept_80602_1;menu_80602_1|accept_80602_2;menu_80602_2	complete_80602;submit_80602	uncom_80602	target_80602	task_TrackInfo_80602	next_80602	CanAcceptMenu_80602	UncompleteMenu_80602	CompleteMenu_80602					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80603		бЬгъзЏ		s710101	5	WorldNpc00628	WorldNpc00566		3	3								22699									SubmitNpcEx_80603		title_80603	context_80603	accept_80603_1;menu_80603_1|accept_80603_2;menu_80603_2	complete_80603;submit_80603	uncom_80603	target_80603	task_TrackInfo_80603	next_80603	CanAcceptMenu_80603	UncompleteMenu_80603	CompleteMenu_80603					1	1	1	1	1					
80605		бЬгъзЏ		s710101	5	WorldNpc00559	WorldNpc00559		3	3								15539;25665	repute_jianghu|700					17608					title_80605	context_80605	accept_80605_1;menu_80605_1	complete_80605	uncom_80605	target_80605	task_TrackInfo_80605	next_80605	CanAcceptMenu_80605	UncompleteMenu_80605	CompleteMenu_80605					1	1	1	1	1			21		
80606		бЬгъзЏ		s710101	7	WorldNpc00552	WorldNpc00552		3	3								3174;10416;3674;15539;25665	repute_jianghu|60418383										title_80606	context_80606	accept_80606_1;menu_80606_1	complete_80606	uncom_80606	target_80606	task_TrackInfo_80606	next_80606	CanAcceptMenu_80606	UncompleteMenu_80606	CompleteMenu_80606					1	1	1	1	1			21		
80607		бЬгъзЏ		s710101	5	WorldNpc00564	WorldNpc00564		3	3								15539;25665	repute_jianghu|700										title_80607	context_80607	accept_80607_1;menu_80607_1	complete_80607	uncom_80607	target_80607	task_TrackInfo_80607	next_80607	CanAcceptMenu_80607	UncompleteMenu_80607	CompleteMenu_80607					1	1	1	1	1			21		10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80608		бЬгъзЏ		s710101	5	FuncNpc00061	FuncNpc00061		3	3								15539;25665	repute_jianghu|700					17605					title_80608	context_80608	accept_80608_1;menu_80608_1	complete_80608	uncom_80608	target_80608	task_TrackInfo_80608	next_80608	CanAcceptMenu_80608	UncompleteMenu_80608	CompleteMenu_80608					1	1	1	1	1			21		
80609		бЬгъзЏ		s710101	5	WorldNpc00591	WorldNpc00591		3	3								15539;25665	repute_jianghu|700										title_80609	context_80609	accept_80609_1;menu_80609_1	complete_80609	uncom_80609	target_80609	task_TrackInfo_80609	next_80609	CanAcceptMenu_80609	UncompleteMenu_80609	CompleteMenu_80609					1	1	1	1	1			21		10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80610		бЬгъзЏ		s710101	5	WorldNpc00587	WorldNpc00587		3	3								15539;25665	repute_jianghu|700					17603					title_80610	context_80610	accept_80610_1;menu_80610_1	complete_80610	uncom_80610	target_80610	task_TrackInfo_80610	next_80610	CanAcceptMenu_80610	UncompleteMenu_80610	CompleteMenu_80610					1	1	1	1	1			21		
