STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
80650		—Ã”Í◊ØœË‘∆…Ω		s710202	7		WorldNpc00733		3	3								10416;3672;15539;25665	repute_jianghu|700										title_80650	context_80650	accept_80650_1;menu_80650_1	complete_80650	uncom_80650	target_80650	task_TrackInfo_80650	next_80650	CanAcceptMenu_80650	UncompleteMenu_80650	CompleteMenu_80650					1	1	1	1	1			23		
80651		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00733	WorldNpc00733		3	3								15539;25665	repute_jianghu|700										title_80651	context_80651	accept_80651_1;menu_80651_1	complete_80651	uncom_80651	target_80651	task_TrackInfo_80651	next_80651	CanAcceptMenu_80651	UncompleteMenu_80651	CompleteMenu_80651					1	1	1	1	1			23		10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80652		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00734	WorldNpc00734		3	3								15539;25665	repute_jianghu|700										title_80652	context_80652	accept_80652_1;menu_80652_1	complete_80652	uncom_80652	target_80652	task_TrackInfo_80652	next_80652	CanAcceptMenu_80652	UncompleteMenu_80652	CompleteMenu_80652					1	1	1	1	1			23		
80653		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00735	WorldNpc00735		3	3								15539;25665	repute_jianghu|700										title_80653	context_80653	accept_80653_1;menu_80653_1	complete_80653	uncom_80653	target_80653	task_TrackInfo_80653	next_80653	CanAcceptMenu_80653	UncompleteMenu_80653	CompleteMenu_80653					1	1	1	1	1			23		10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80654		—Ã”Í◊ØœË‘∆…Ω		s710202	7	WorldNpc00737	WorldNpc00737		3	3								3174;15539;10416;3674;15539;25665	repute_jianghu|60418383										title_80654	context_80654	accept_80654_1;menu_80654_1	complete_80654	uncom_80654	target_80654	task_TrackInfo_80654	next_80654	CanAcceptMenu_80654	UncompleteMenu_80654	CompleteMenu_80654					1	1	1	1	1			23		
80655		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00738	WorldNpc00738		3	3								15539;25665	repute_jianghu|700										title_80655	context_80655	accept_80655_1;menu_80655_1	complete_80655	uncom_80655	target_80655	task_TrackInfo_80655	next_80655	CanAcceptMenu_80655	UncompleteMenu_80655	CompleteMenu_80655					1	1	1	1	1			23		
80656		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00739	WorldNpc00742		3	3								15539;25665	repute_jianghu|700										title_80656	context_80656	accept_80656_1;menu_80656_1	complete_80656	uncom_80656	target_80656	task_TrackInfo_80656	next_80656	CanAcceptMenu_80656	UncompleteMenu_80656	CompleteMenu_80656					1	1	1	1	1			23		10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0
80657		—Ã”Í◊ØœË‘∆…Ω		s710202	7	WorldNpc00739	WorldNpc00746		3	3								3174;10416;3675;15539;25665	repute_jianghu|60418383					17660					title_80657	context_80657	accept_80657_1;menu_80657_1	complete_80657	uncom_80657	target_80657	task_TrackInfo_80657	next_80657	CanAcceptMenu_80657	UncompleteMenu_80657	CompleteMenu_80657					1	1	1	1	1			23		
80658		—Ã”Í◊ØœË‘∆…Ω		s710202	5	WorldNpc00740	WorldNpc00748		3	3								15539;25665	repute_jianghu|700										title_80658	context_80658	accept_80658_1;menu_80658_1	complete_80658	uncom_80658	target_80658	task_TrackInfo_80658	next_80658	CanAcceptMenu_80658	UncompleteMenu_80658	CompleteMenu_80658					1	1	1	1	1			23		
