STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
84600		极乐谷主建筑群		s900101	5	WorldNpc03801	WorldNpc03801		8	8								15539;25665	repute_jianghu|700										title_84600	context_84600	accept_84600_1;menu_84600_1	complete_84600	uncom_84650	target_84600	task_TrackInfo_84650	next_84600	CanAcceptMenu_84600	UncompleteMenu_84650	CompleteMenu_84600					1	1	1	1	1			211		
84601		极乐谷主建筑群		s900101	5	WorldNpc03801	WorldNpc03801		8	8								15539;25665	repute_jianghu|700										title_84601	context_84601	accept_84601_1;menu_84601_1	complete_84601	uncom_84651	target_84601	task_TrackInfo_84651	next_84601	CanAcceptMenu_84601	UncompleteMenu_84651	CompleteMenu_84601					1	1	1	1	1			211		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
84602		极乐谷主建筑群		s900101	5	WorldNpc03833	WorldNpc03833		8	8								15539;25665	repute_jianghu|700										title_84602	context_84602	accept_84602_1;menu_84602_1	complete_84602	uncom_84652	target_84602	task_TrackInfo_84652	next_84602	CanAcceptMenu_84602	UncompleteMenu_84652	CompleteMenu_84602					1	1	1	1	1			211		
84603		极乐谷主建筑群		s900101	7		WorldNpc03833		8	8								15539;10416;3683;25665	repute_jianghu|700										title_84603	context_84603	accept_84603_1;menu_84603_1	complete_84603	uncom_84653	target_84603	task_TrackInfo_84653	next_84603	CanAcceptMenu_84603	UncompleteMenu_84653	CompleteMenu_84603					1	1	1	1	1			211		
84604		极乐谷主建筑群		s900101	5	FuncNpc01405	FuncNpc01405		8	8								15539;25665	repute_jianghu|700										title_84604	context_84604	accept_84604_1;menu_84604_1	complete_84604	uncom_84654	target_84604	task_TrackInfo_84654	next_84604	CanAcceptMenu_84604	UncompleteMenu_84654	CompleteMenu_84604					1	1	1	1	1			211		
84605		极乐谷主建筑群		s900101	5	FuncNpc01405	FuncNpc01405		8	8								15539;25665	repute_jianghu|700										title_84605	context_84605	accept_84605_1;menu_84605_1	complete_84605	uncom_84655	target_84605	task_TrackInfo_84655	next_84605	CanAcceptMenu_84605	UncompleteMenu_84655	CompleteMenu_84605					1	1	1	1	1			211		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
84606		极乐谷主建筑群		s900101	5	WorldNpc03825	WorldNpc03825		8	8								15539;25665	repute_jianghu|700										title_84606	context_84606	accept_84606_1;menu_84606_1	complete_84606	uncom_84656	target_84606	task_TrackInfo_84656	next_84606	CanAcceptMenu_84606	UncompleteMenu_84656	CompleteMenu_84606					1	1	1	1	1			211		
84607		极乐谷主建筑群		s900101	5	WorldNpc03958	WorldNpc03958		8	8								15539;25665	repute_jianghu|700										title_84607	context_84607	accept_84607_1;menu_84607_1	complete_84607	uncom_84657	target_84607	task_TrackInfo_84657	next_84607	CanAcceptMenu_84607	UncompleteMenu_84657	CompleteMenu_84607					1	1	1	1	1			211		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
84608		极乐谷主建筑群		s900101	7		WorldNpc03889		8	8								15539;10416;3685;25665	repute_jianghu|700										title_84608	context_84608	accept_84608_1;menu_84608_1	complete_84608	uncom_84658	target_84608	task_TrackInfo_84658	next_84608	CanAcceptMenu_84608	UncompleteMenu_84658	CompleteMenu_84608					1	1	1	1	1			211		
