STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
82800		泛黄平原皇纲道		s800505	5				20	20								3174									title_82800	context_82800	accept_82800_1;menu_82800_1	complete_82800	uncom_82800	target_82800	task_TrackInfo_82800	next_82800	CanAcceptMenu_82800	UncompleteMenu_82800	CompleteMenu_82800					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
82801		泛黄平原皇纲道		s800505	7				20	20				82802				3174									title_82801	context_82801	accept_82801_1;menu_82801_1	complete_82801	uncom_82801	target_82801	task_TrackInfo_82801	next_82801	CanAcceptMenu_82801	UncompleteMenu_82801	CompleteMenu_82801					1	1	1	1	1			113				repute_jianghu|60418383
82802		泛黄平原皇纲道		s800505	5				20	20			82801	82803				3174									title_82802	context_82802	accept_82802_1;menu_82802_1	complete_82802	uncom_82802	target_82802	task_TrackInfo_82802	next_82802	CanAcceptMenu_82802	UncompleteMenu_82802	CompleteMenu_82802					1	1	1	1	1			113				repute_jianghu|60418383
82803		泛黄平原皇纲道		s800505	5				20	20			82802					3174									title_82803	context_82803	accept_82803_1;menu_82803_1	complete_82803	uncom_82803	target_82803	task_TrackInfo_82803	next_82803	CanAcceptMenu_82803	UncompleteMenu_82803	CompleteMenu_82803					1	1	1	1	1			113				repute_jianghu|60418383
82804		泛黄平原皇纲道		s800505	7				20	20				82805				3174									title_82804	context_82804	accept_82804_1;menu_82804_1	complete_82804	uncom_82804	target_82804	task_TrackInfo_82804	next_82804	CanAcceptMenu_82804	UncompleteMenu_82804	CompleteMenu_82804					1	1	1	1	1			113				repute_jianghu|60418383
82805		泛黄平原皇纲道		s800505	5				20	20			82804	82806				3174									title_82805	context_82805	accept_82805_1;menu_82805_1	complete_82805	uncom_82805	target_82805	task_TrackInfo_82805	next_82805	CanAcceptMenu_82805	UncompleteMenu_82805	CompleteMenu_82805					1	1	1	1	1			113				repute_jianghu|60418383
82806		泛黄平原皇纲道		s800505	5				20	20			82805	82807				3174				32840					title_82806	context_82806	accept_82806_1;menu_82806_1	complete_82806	uncom_82806	target_82806	task_TrackInfo_82806	next_82806	CanAcceptMenu_82806	UncompleteMenu_82806	CompleteMenu_82806					1	1	1	1	1			113				repute_jianghu|60418383
82807		泛黄平原皇纲道		s800505	5				20	20			82806	82808				3174									title_82807	context_82807	accept_82807_1;menu_82807_1	complete_82807	uncom_82807	target_82807	task_TrackInfo_82807	next_82807	CanAcceptMenu_82807	UncompleteMenu_82807	CompleteMenu_82807					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
82808		泛黄平原皇纲道		s800505	5				20	20			82807	82809				3174									title_82808	context_82808	accept_82808_1;menu_82808_1	complete_82808	uncom_82808	target_82808	task_TrackInfo_82808	next_82808	CanAcceptMenu_82808	UncompleteMenu_82808	CompleteMenu_82808					1	1	1	1	1			113				repute_jianghu|60418383
82809		泛黄平原皇纲道		s800505	5				20	20			82808	82810				3174									title_82809	context_82809	accept_82809_1;menu_82809_1	complete_82809	uncom_82809	target_82809	task_TrackInfo_82809	next_82809	CanAcceptMenu_82809	UncompleteMenu_82809	CompleteMenu_82809					1	1	1	1	1			113				repute_jianghu|60418383
82810		泛黄平原皇纲道		s800505	5				20	20			82809					3174									title_82810	context_82810	accept_82810_1;menu_82810_1	complete_82810	uncom_82810	target_82810	task_TrackInfo_82810	next_82810	CanAcceptMenu_82810	UncompleteMenu_82810	CompleteMenu_82810					1	1	1	1	1			113				repute_jianghu|60418383
82811		泛黄平原皇纲道		s800505	5				20	20								3174									title_82811	context_82811	accept_82811_1;menu_82811_1	complete_82811	uncom_82811	target_82811	task_TrackInfo_82811	next_82811	CanAcceptMenu_82811	UncompleteMenu_82811	CompleteMenu_82811					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
82812		泛黄平原皇纲道		s800505	5				20	20								3174									title_82812	context_82812	accept_82812_1;menu_82812_1	complete_82812	uncom_82812	target_82812	task_TrackInfo_82812	next_82812	CanAcceptMenu_82812	UncompleteMenu_82812	CompleteMenu_82812					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
82813		泛黄平原皇纲道		s800505	7				20	20								3174									title_82813	context_82813	accept_82813_1;menu_82813_1	complete_82813	uncom_82813	target_82813	task_TrackInfo_82813	next_82813	CanAcceptMenu_82813	UncompleteMenu_82813	CompleteMenu_82813					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
82814		泛黄平原皇纲道		s800505	5				20	20								3174									title_82814	context_82814	accept_82814_1;menu_82814_1	complete_82814	uncom_82814	target_82814	task_TrackInfo_82814	next_82814	CanAcceptMenu_82814	UncompleteMenu_82814	CompleteMenu_82814					1	1	1	1	1			113		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
